,Unnamed: 0,Country Name,Series,1990,1995,2000,2005,2010,2015,2020
496,496,barbados,"completion rate, lower secondary education, rural, both sexes (%)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,497,barbados,current expenditure as % of total expenditure in public institutions (%),0.0,0.0,99.8932,96.02201,93.81883,0.0,0.0
498,498,barbados,duration of compulsory education (years),0.0,0.0,11.0,11.0,11.0,11.0,0.0
499,499,barbados,internet users (per 100 people),0.0,0.007752238,3.973678355,52.5,65.1,76.11,0.0
500,500,barbados,official entrance age to compulsory education (years),0.0,0.0,5.0,5.0,5.0,5.0,0.0
501,501,barbados,official entrance age to early childhood education (years),0.0,0.0,3.0,3.0,3.0,0.0,0.0
502,502,barbados,official entrance age to pre-primary education (years),3.0,3.0,3.0,3.0,3.0,3.0,0.0
503,503,barbados,proportion of lower secondary schools with access to internet for pedagogical purposes (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,504,barbados,proportion of lower secondary schools with access to electricity (%),0.0,0.0,0.0,0.0,0.0,100.0,0.0
505,505,barbados,proportion of lower secondary schools with access to computers for pedagogical purposes (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,506,barbados,proportion of lower secondary schools with access to basic drinking water (%),0.0,0.0,0.0,0.0,0.0,100.0,0.0
507,507,barbados,proportion of lower secondary schools with access to adapted infrastructure and materials for students with disabilities (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,508,barbados,"proportion of 15-24 year-olds enrolled in vocational education, both sexes (%)",0.0,0.0,0.0,0.0051,0.0,0.0,0.0
509,509,barbados,primary school age children out-of-school (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,510,belarus,government expenditure on education as % of gdp (%),0.0,0.0,6.19662,5.87103,5.22004,4.78752,0.0
511,511,belarus,"out-of-school children of primary school age, both sexes (number)",0.0,76656.0,0.0,7152.0,2298.0,5885.0,0.0
512,512,belarus,"proportion of teachers with the minimum required qualifications in primary education, both sexes (%)",0.0,0.0,0.0,99.79722,99.76158,99.38717,0.0
513,513,belarus,"proportion of teachers with the minimum required qualifications in pre-primary education, both sexes (%)",0.0,0.0,0.0,64.37876,62.28469,91.66628,0.0
514,514,belarus,"proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",0.0,0.0,0.0,0.0,0.0,97.99907,0.0
515,515,belarus,"adult illiterate population, 15+ years, both sexes (number)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,516,belarus,all staff compensation as % of total expenditure in lower secondary public institutions (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,517,belarus,annual statutory teacher salaries in public institutions in usd. lower secondary. starting salary,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,518,belarus,barro-lee: percentage of population age 15+ with no education,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,519,belarus,barro-lee: percentage of population age 15+ with primary schooling. completed primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,520,belarus,barro-lee: percentage of population age 15-19 with secondary schooling. total (incomplete and completed secondary),0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,521,belarus,barro-lee: percentage of population age 20-24 with no education,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,522,belarus,barro-lee: percentage of population age 25-29 with no education,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,523,belarus,barro-lee: percentage of population age 40-44 with no education,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,524,belarus,barro-lee: percentage of population age 25-29 with secondary schooling. completed secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,525,belarus,capital expenditure as % of total expenditure in public institutions (%),0.0,0.0,0.0,4.75553,10.92915,4.76687,0.0
526,526,belarus,"completion rate, lower secondary education, rural, both sexes (%)",0.0,0.0,0.0,99.14,0.0,0.0,0.0
527,527,belarus,current expenditure as % of total expenditure in public institutions (%),0.0,0.0,0.0,95.24447,89.07085,95.23313,0.0
528,528,belarus,duration of compulsory education (years),0.0,0.0,9.0,9.0,9.0,9.0,0.0
529,529,belarus,internet users (per 100 people),0.0,0.002921254,1.860398126,0.0,31.8,62.23036091,0.0
530,530,belarus,official entrance age to compulsory education (years),0.0,0.0,6.0,6.0,6.0,6.0,0.0
531,531,belarus,official entrance age to early childhood education (years),0.0,0.0,1.0,1.0,2.0,2.0,0.0
532,532,belarus,official entrance age to pre-primary education (years),3.0,3.0,3.0,3.0,3.0,3.0,0.0
533,533,belarus,proportion of lower secondary schools with access to internet for pedagogical purposes (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,534,belarus,proportion of lower secondary schools with access to electricity (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,535,belarus,proportion of lower secondary schools with access to computers for pedagogical purposes (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,536,belarus,proportion of lower secondary schools with access to basic drinking water (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,537,belarus,proportion of lower secondary schools with access to adapted infrastructure and materials for students with disabilities (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,538,belarus,"proportion of 15-24 year-olds enrolled in vocational education, both sexes (%)",0.0,0.0,0.0,0.0,8.03661,7.59351,0.0
539,539,belarus,primary school age children out-of-school (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,540,belgium,government expenditure on education as % of gdp (%),0.0,2.98866,0.0,5.79586,6.44259,6.45157,0.0
541,541,belgium,"out-of-school children of primary school age, both sexes (number)",0.0,21204.0,0.0,22833.0,11467.0,7403.0,0.0
542,542,belgium,"proportion of teachers with the minimum required qualifications in primary education, both sexes (%)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,543,belgium,"proportion of teachers with the minimum required qualifications in pre-primary education, both sexes (%)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,544,belgium,"proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,545,belgium,"adult illiterate population, 15+ years, both sexes (number)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,546,belgium,all staff compensation as % of total expenditure in lower secondary public institutions (%),0.0,0.0,0.0,0.0,0.0,89.31831,0.0
547,547,belgium,annual statutory teacher salaries in public institutions in usd. lower secondary. starting salary,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,548,belgium,barro-lee: percentage of population age 15+ with no education,4.68,4.53,4.1,4.65,4.67,0.0,0.0
549,549,belgium,barro-lee: percentage of population age 15+ with primary schooling. completed primary,19.81,15.69,11.36,9.64,9.5,0.0,0.0
550,550,belgium,barro-lee: percentage of population age 15-19 with secondary schooling. total (incomplete and completed secondary),81.98,80.22,90.19,82.92,79.73,0.0,0.0
551,551,belgium,barro-lee: percentage of population age 20-24 with no education,2.7,1.64,1.04,4.98,5.1,0.0,0.0
552,552,belgium,barro-lee: percentage of population age 25-29 with no education,3.92,2.7,1.64,1.98,6.32,0.0,0.0
553,553,belgium,barro-lee: percentage of population age 40-44 with no education,4.35,4.08,3.52,3.11,3.08,0.0,0.0
554,554,belgium,barro-lee: percentage of population age 25-29 with secondary schooling. completed secondary,34.31,39.81,40.78,40.54,38.48,0.0,0.0
555,555,belgium,capital expenditure as % of total expenditure in public institutions (%),0.0,0.0,0.0,2.792,3.77705,5.03966,0.0
556,556,belgium,"completion rate, lower secondary education, rural, both sexes (%)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,557,belgium,current expenditure as % of total expenditure in public institutions (%),0.0,0.0,0.0,97.208,96.22295,94.96034,0.0
558,558,belgium,duration of compulsory education (years),0.0,0.0,12.0,12.0,12.0,12.0,12.0
559,559,belgium,internet users (per 100 people),0.00100674,0.99166299,29.43169169,55.82,75.0,85.0529,0.0
560,560,belgium,official entrance age to compulsory education (years),0.0,0.0,6.0,6.0,6.0,6.0,6.0
561,561,belgium,official entrance age to early childhood education (years),0.0,0.0,3.0,3.0,3.0,3.0,0.0
562,562,belgium,official entrance age to pre-primary education (years),3.0,3.0,3.0,3.0,3.0,3.0,3.0
563,563,belgium,proportion of lower secondary schools with access to internet for pedagogical purposes (%),0.0,0.0,0.0,0.0,0.0,100.0,0.0
564,564,belgium,proportion of lower secondary schools with access to electricity (%),0.0,0.0,0.0,100.0,100.0,100.0,0.0
565,565,belgium,proportion of lower secondary schools with access to computers for pedagogical purposes (%),0.0,0.0,0.0,0.0,100.0,100.0,0.0
566,566,belgium,proportion of lower secondary schools with access to basic drinking water (%),0.0,0.0,0.0,100.0,100.0,100.0,0.0
567,567,belgium,proportion of lower secondary schools with access to adapted infrastructure and materials for students with disabilities (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,568,belgium,"proportion of 15-24 year-olds enrolled in vocational education, both sexes (%)",0.0,40.94052,23.69028,22.14418,25.00872,24.10774,0.0
569,569,belgium,primary school age children out-of-school (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,570,belize,government expenditure on education as % of gdp (%),0.0,0.0,5.02843,0.0,6.71981,6.88889,0.0
571,571,belize,"out-of-school children of primary school age, both sexes (number)",0.0,0.0,1315.0,2155.0,815.0,190.0,0.0
572,572,belize,"proportion of teachers with the minimum required qualifications in primary education, both sexes (%)",0.0,0.0,54.08641,0.0,45.2049,67.50392,0.0
573,573,belize,"proportion of teachers with the minimum required qualifications in pre-primary education, both sexes (%)",0.0,0.0,0.0,0.0,0.0,40.43956,0.0
574,574,belize,"proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",0.0,0.0,54.33673,0.0,38.99721,49.88277,0.0
575,575,belize,"adult illiterate population, 15+ years, both sexes (number)",0.0,0.0,33851.0,0.0,0.0,0.0,0.0
576,576,belize,all staff compensation as % of total expenditure in lower secondary public institutions (%),0.0,0.0,67.39558,0.0,0.0,0.0,0.0
577,577,belize,annual statutory teacher salaries in public institutions in usd. lower secondary. starting salary,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,578,belize,barro-lee: percentage of population age 15+ with no education,9.93,6.14,3.39,1.49,0.09,0.0,0.0
579,579,belize,barro-lee: percentage of population age 15+ with primary schooling. completed primary,60.66,53.49,42.01,27.5,14.29,0.0,0.0
580,580,belize,barro-lee: percentage of population age 15-19 with secondary schooling. total (incomplete and completed secondary),40.6,40.21,57.05,73.69,85.76,0.0,0.0
581,581,belize,barro-lee: percentage of population age 20-24 with no education,5.65,0.1,0.09,0.06,0.1,0.0,0.0
582,582,belize,barro-lee: percentage of population age 25-29 with no education,7.58,4.64,0.1,0.09,0.06,0.0,0.0
583,583,belize,barro-lee: percentage of population age 40-44 with no education,10.52,8.64,4.56,2.54,0.11,0.0,0.0
584,584,belize,barro-lee: percentage of population age 25-29 with secondary schooling. completed secondary,7.22,15.32,19.28,28.49,41.43,0.0,0.0
585,585,belize,capital expenditure as % of total expenditure in public institutions (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,586,belize,"completion rate, lower secondary education, rural, both sexes (%)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,587,belize,current expenditure as % of total expenditure in public institutions (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,588,belize,duration of compulsory education (years),0.0,0.0,8.0,8.0,8.0,8.0,0.0
589,589,belize,internet users (per 100 people),0.0,0.04539718,5.963835303,17.0,28.2,41.59,0.0
590,590,belize,official entrance age to compulsory education (years),0.0,0.0,5.0,5.0,5.0,5.0,0.0
591,591,belize,official entrance age to early childhood education (years),0.0,0.0,3.0,3.0,3.0,3.0,0.0
592,592,belize,official entrance age to pre-primary education (years),3.0,3.0,3.0,3.0,3.0,3.0,0.0
593,593,belize,proportion of lower secondary schools with access to internet for pedagogical purposes (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,594,belize,proportion of lower secondary schools with access to electricity (%),0.0,0.0,0.0,0.0,100.0,0.0,0.0
595,595,belize,proportion of lower secondary schools with access to computers for pedagogical purposes (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,596,belize,proportion of lower secondary schools with access to basic drinking water (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,597,belize,proportion of lower secondary schools with access to adapted infrastructure and materials for students with disabilities (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,598,belize,"proportion of 15-24 year-olds enrolled in vocational education, both sexes (%)",0.0,0.0,0.0,2.13484,2.0787,2.28052,0.0
599,599,belize,primary school age children out-of-school (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,600,benin,government expenditure on education as % of gdp (%),0.0,0.0,2.11366,2.65668,3.67997,3.17298,0.0
601,601,benin,"out-of-school children of primary school age, both sexes (number)",493668.0,416016.0,0.0,212337.0,75552.0,0.0,0.0
602,602,benin,"proportion of teachers with the minimum required qualifications in primary education, both sexes (%)",0.0,0.0,64.99718,0.0,42.63103,69.09717,0.0
603,603,benin,"proportion of teachers with the minimum required qualifications in pre-primary education, both sexes (%)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,604,benin,"proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",0.0,0.0,39.21395,0.0,0.0,0.0,0.0
605,605,benin,"adult illiterate population, 15+ years, both sexes (number)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,606,benin,all staff compensation as % of total expenditure in lower secondary public institutions (%),0.0,0.0,0.0,0.0,95.41298,0.0,0.0
607,607,benin,annual statutory teacher salaries in public institutions in usd. lower secondary. starting salary,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,608,benin,barro-lee: percentage of population age 15+ with no education,72.35,67.44,63.5,59.05,53.91,0.0,0.0
609,609,benin,barro-lee: percentage of population age 15+ with primary schooling. completed primary,8.53,10.52,11.25,11.69,12.18,0.0,0.0
610,610,benin,barro-lee: percentage of population age 15-19 with secondary schooling. total (incomplete and completed secondary),15.03,18.28,27.3,36.84,45.79,0.0,0.0
611,611,benin,barro-lee: percentage of population age 20-24 with no education,61.07,60.9,56.6,59.52,50.24,0.0,0.0
612,612,benin,barro-lee: percentage of population age 25-29 with no education,68.55,60.98,60.9,56.6,59.52,0.0,0.0
613,613,benin,barro-lee: percentage of population age 40-44 with no education,82.49,78.57,66.6,66.67,60.86,0.0,0.0
614,614,benin,barro-lee: percentage of population age 25-29 with secondary schooling. completed secondary,11.48,16.17,12.74,19.01,22.04,0.0,0.0
615,615,benin,capital expenditure as % of total expenditure in public institutions (%),0.0,0.0,18.63036,13.70657,8.15152,8.30985,0.0
616,616,benin,"completion rate, lower secondary education, rural, both sexes (%)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,617,benin,current expenditure as % of total expenditure in public institutions (%),0.0,0.0,81.36964,86.29343,91.84848,91.69015,0.0
618,618,benin,duration of compulsory education (years),0.0,0.0,6.0,6.0,6.0,6.0,0.0
619,619,benin,internet users (per 100 people),0.0,0.0,0.225247851,1.271031439,3.13,11.25498791,0.0
620,620,benin,official entrance age to compulsory education (years),0.0,0.0,6.0,6.0,6.0,6.0,0.0
621,621,benin,official entrance age to early childhood education (years),0.0,0.0,4.0,4.0,4.0,4.0,0.0
622,622,benin,official entrance age to pre-primary education (years),3.0,3.0,4.0,4.0,4.0,4.0,0.0
623,623,benin,proportion of lower secondary schools with access to internet for pedagogical purposes (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,624,benin,proportion of lower secondary schools with access to electricity (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,625,benin,proportion of lower secondary schools with access to computers for pedagogical purposes (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,626,benin,proportion of lower secondary schools with access to basic drinking water (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,627,benin,proportion of lower secondary schools with access to adapted infrastructure and materials for students with disabilities (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,628,benin,"proportion of 15-24 year-olds enrolled in vocational education, both sexes (%)",0.0,0.0,1.47264,0.0,0.0,0.99977,0.0
629,629,benin,primary school age children out-of-school (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,630,bermuda,government expenditure on education as % of gdp (%),3.1362,0.0,0.0,1.98877,2.64421,1.6986,0.0
631,631,bermuda,"out-of-school children of primary school age, both sexes (number)",0.0,0.0,0.0,124.0,0.0,0.0,0.0
632,632,bermuda,"proportion of teachers with the minimum required qualifications in primary education, both sexes (%)",0.0,0.0,0.0,100.0,0.0,0.0,0.0
633,633,bermuda,"proportion of teachers with the minimum required qualifications in pre-primary education, both sexes (%)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,634,bermuda,"proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",0.0,0.0,0.0,100.0,0.0,0.0,0.0
635,635,bermuda,"adult illiterate population, 15+ years, both sexes (number)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,636,bermuda,all staff compensation as % of total expenditure in lower secondary public institutions (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,637,bermuda,annual statutory teacher salaries in public institutions in usd. lower secondary. starting salary,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,638,bermuda,barro-lee: percentage of population age 15+ with no education,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,639,bermuda,barro-lee: percentage of population age 15+ with primary schooling. completed primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,640,bermuda,barro-lee: percentage of population age 15-19 with secondary schooling. total (incomplete and completed secondary),0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,641,bermuda,barro-lee: percentage of population age 20-24 with no education,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,642,bermuda,barro-lee: percentage of population age 25-29 with no education,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,643,bermuda,barro-lee: percentage of population age 40-44 with no education,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,644,bermuda,barro-lee: percentage of population age 25-29 with secondary schooling. completed secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,645,bermuda,capital expenditure as % of total expenditure in public institutions (%),0.0,0.0,0.0,0.0,0.0,1.46772,0.0
646,646,bermuda,"completion rate, lower secondary education, rural, both sexes (%)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,647,bermuda,current expenditure as % of total expenditure in public institutions (%),0.0,0.0,0.0,0.0,0.0,98.53228,0.0
648,648,bermuda,duration of compulsory education (years),0.0,0.0,13.0,13.0,13.0,13.0,0.0
649,649,bermuda,internet users (per 100 people),0.0,6.838163465,42.94986002,65.44706579,84.21,98.32360965,0.0
650,650,bermuda,official entrance age to compulsory education (years),0.0,0.0,5.0,5.0,5.0,5.0,0.0
651,651,bermuda,official entrance age to early childhood education (years),0.0,0.0,4.0,4.0,4.0,4.0,0.0
652,652,bermuda,official entrance age to pre-primary education (years),4.0,4.0,4.0,4.0,4.0,4.0,0.0
653,653,bermuda,proportion of lower secondary schools with access to internet for pedagogical purposes (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,654,bermuda,proportion of lower secondary schools with access to electricity (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,655,bermuda,proportion of lower secondary schools with access to computers for pedagogical purposes (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,656,bermuda,proportion of lower secondary schools with access to basic drinking water (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,657,bermuda,proportion of lower secondary schools with access to adapted infrastructure and materials for students with disabilities (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,658,bermuda,"proportion of 15-24 year-olds enrolled in vocational education, both sexes (%)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,659,bermuda,primary school age children out-of-school (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,660,bhutan,government expenditure on education as % of gdp (%),0.0,0.0,5.51379,7.28715,4.12473,7.5901,0.0
661,661,bhutan,"out-of-school children of primary school age, both sexes (number)",0.0,0.0,47316.0,32516.0,12718.0,9398.0,3252.0
662,662,bhutan,"proportion of teachers with the minimum required qualifications in primary education, both sexes (%)",0.0,0.0,94.82592,93.8183,0.0,100.0,100.0
663,663,bhutan,"proportion of teachers with the minimum required qualifications in pre-primary education, both sexes (%)",0.0,0.0,93.75,0.0,0.0,100.0,100.0
664,664,bhutan,"proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",0.0,0.0,0.0,93.47623,0.0,100.0,100.0
665,665,bhutan,"adult illiterate population, 15+ years, both sexes (number)",0.0,0.0,0.0,198973.0,0.0,0.0,0.0
666,666,bhutan,all staff compensation as % of total expenditure in lower secondary public institutions (%),0.0,0.0,0.0,0.0,0.0,36.3569,0.0
667,667,bhutan,annual statutory teacher salaries in public institutions in usd. lower secondary. starting salary,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,668,bhutan,barro-lee: percentage of population age 15+ with no education,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,669,bhutan,barro-lee: percentage of population age 15+ with primary schooling. completed primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,670,bhutan,barro-lee: percentage of population age 15-19 with secondary schooling. total (incomplete and completed secondary),0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,671,bhutan,barro-lee: percentage of population age 20-24 with no education,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,672,bhutan,barro-lee: percentage of population age 25-29 with no education,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,673,bhutan,barro-lee: percentage of population age 40-44 with no education,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,674,bhutan,barro-lee: percentage of population age 25-29 with secondary schooling. completed secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,675,bhutan,capital expenditure as % of total expenditure in public institutions (%),0.0,0.0,0.0,0.0,0.0,14.00873,0.0
676,676,bhutan,"completion rate, lower secondary education, rural, both sexes (%)",0.0,0.0,0.0,0.0,28.42691,0.0,0.0
677,677,bhutan,current expenditure as % of total expenditure in public institutions (%),0.0,0.0,0.0,0.0,0.0,85.99127,0.0
678,678,bhutan,duration of compulsory education (years),0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,679,bhutan,internet users (per 100 people),0.0,0.0,0.400944447,3.847106745,13.6,39.8,0.0
680,680,bhutan,official entrance age to compulsory education (years),0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,681,bhutan,official entrance age to early childhood education (years),0.0,0.0,4.0,4.0,4.0,4.0,4.0
682,682,bhutan,official entrance age to pre-primary education (years),5.0,5.0,4.0,4.0,4.0,4.0,4.0
683,683,bhutan,proportion of lower secondary schools with access to internet for pedagogical purposes (%),0.0,0.0,0.0,0.0,0.0,0.0,99.24812
684,684,bhutan,proportion of lower secondary schools with access to electricity (%),0.0,0.0,0.0,0.0,0.0,0.0,100.0
685,685,bhutan,proportion of lower secondary schools with access to computers for pedagogical purposes (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,686,bhutan,proportion of lower secondary schools with access to basic drinking water (%),0.0,0.0,0.0,0.0,0.0,0.0,86.46617
687,687,bhutan,proportion of lower secondary schools with access to adapted infrastructure and materials for students with disabilities (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,688,bhutan,"proportion of 15-24 year-olds enrolled in vocational education, both sexes (%)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,689,bhutan,primary school age children out-of-school (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,690,"bolivia, plurinational state of",government expenditure on education as % of gdp (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,691,"bolivia, plurinational state of","out-of-school children of primary school age, both sexes (number)",0.0,0.0,1681.0,7863.0,71018.0,154801.0,0.0
692,692,"bolivia, plurinational state of","proportion of teachers with the minimum required qualifications in primary education, both sexes (%)",0.0,0.0,0.0,0.0,0.0,86.60964,0.0
693,693,"bolivia, plurinational state of","proportion of teachers with the minimum required qualifications in pre-primary education, both sexes (%)",0.0,0.0,0.0,0.0,0.0,78.31541,0.0
694,694,"bolivia, plurinational state of","proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,695,"bolivia, plurinational state of","adult illiterate population, 15+ years, both sexes (number)",0.0,0.0,0.0,0.0,0.0,547921.0,0.0
696,696,"bolivia, plurinational state of",all staff compensation as % of total expenditure in lower secondary public institutions (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,697,"bolivia, plurinational state of",annual statutory teacher salaries in public institutions in usd. lower secondary. starting salary,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,698,"bolivia, plurinational state of",barro-lee: percentage of population age 15+ with no education,19.09,14.21,12.21,10.75,9.82,0.0,0.0
699,699,"bolivia, plurinational state of",barro-lee: percentage of population age 15+ with primary schooling. completed primary,7.75,12.68,12.32,8.2,6.49,0.0,0.0
700,700,"bolivia, plurinational state of",barro-lee: percentage of population age 15-19 with secondary schooling. total (incomplete and completed secondary),66.87,58.48,70.63,71.94,67.07,0.0,0.0
701,701,"bolivia, plurinational state of",barro-lee: percentage of population age 20-24 with no education,6.32,4.2,3.02,2.03,1.38,0.0,0.0
702,702,"bolivia, plurinational state of",barro-lee: percentage of population age 25-29 with no education,10.52,5.97,4.18,3.97,2.03,0.0,0.0
703,703,"bolivia, plurinational state of",barro-lee: percentage of population age 40-44 with no education,20.35,19.58,9.6,11.44,6.71,0.0,0.0
704,704,"bolivia, plurinational state of",barro-lee: percentage of population age 25-29 with secondary schooling. completed secondary,28.37,33.5,35.01,32.47,23.91,0.0,0.0
705,705,"bolivia, plurinational state of",capital expenditure as % of total expenditure in public institutions (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,706,"bolivia, plurinational state of","completion rate, lower secondary education, rural, both sexes (%)",0.0,0.0,43.29,69.54,0.0,81.68,0.0
707,707,"bolivia, plurinational state of",current expenditure as % of total expenditure in public institutions (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,708,"bolivia, plurinational state of",duration of compulsory education (years),0.0,0.0,8.0,8.0,14.0,14.0,0.0
709,709,"bolivia, plurinational state of",internet users (per 100 people),0.0,0.066807568,1.442763585,5.227583957,22.4,35.56227065,0.0
710,710,"bolivia, plurinational state of",official entrance age to compulsory education (years),0.0,0.0,6.0,6.0,4.0,4.0,0.0
711,711,"bolivia, plurinational state of",official entrance age to early childhood education (years),0.0,0.0,4.0,4.0,4.0,4.0,0.0
712,712,"bolivia, plurinational state of",official entrance age to pre-primary education (years),4.0,4.0,4.0,4.0,4.0,4.0,0.0
713,713,"bolivia, plurinational state of",proportion of lower secondary schools with access to internet for pedagogical purposes (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,714,"bolivia, plurinational state of",proportion of lower secondary schools with access to electricity (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,715,"bolivia, plurinational state of",proportion of lower secondary schools with access to computers for pedagogical purposes (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,716,"bolivia, plurinational state of",proportion of lower secondary schools with access to basic drinking water (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,717,"bolivia, plurinational state of",proportion of lower secondary schools with access to adapted infrastructure and materials for students with disabilities (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,718,"bolivia, plurinational state of","proportion of 15-24 year-olds enrolled in vocational education, both sexes (%)",0.0,0.0,23.84484,29.5853,24.49323,29.0239,0.0
719,719,"bolivia, plurinational state of",primary school age children out-of-school (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,720,bosnia and herzegovina,government expenditure on education as % of gdp (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,721,bosnia and herzegovina,"out-of-school children of primary school age, both sexes (number)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,722,bosnia and herzegovina,"proportion of teachers with the minimum required qualifications in primary education, both sexes (%)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
