Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],cod
italy,ITA,Firms offering formal training (% of firms),IC.FRM.TRNG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.6,..,97
italy,ITA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,0.201873392,0.684270646,1.488418954,3.918142174,8.165305958,11.72203528,14.54293361,17.22080199,19.03994764,20.28871826,21.89483714,22.52144206,22.86647053,23.23391171,23.84254197,24.73759277,25.88761593,27.64210412,28.65504153,29.25011534,30.46825309,97
italy,ITA,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,39.37870725,40.62189907,41.71682369,42.4955724,43.14407934,43.67574047,44.39271689,45.14297559,45.63873544,46.53958794,47.66494101,47.99193585,47.52784381,46.31418189,44.86122272,43.0396106,46.02153627,38.13810639,37.21281095,38.01477334,37.67208966,36.82652297,36.13351262,34.98113719,34.11882195,33.55196576,33.71196973,34.49878002,34.0639281,32.680579,32.95319362,97
italy,ITA,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,1005044782.63723,5209240507.89156,1170141467.79439,3487994303.03635,3038264199.92199,2157553236.26946,5158060151.91964,6714677948.90125,9814894092.50167,-6679306475.60436,-6680942868.07591,1491397212.77082,-5733738820.62911,-17427335596.6755,-5785237059.70434,15534668074.9026,1965501866.07261,54017799728.5608,77206581818.6664,1760503505.25074,20798672662.4822,17407273694.7305,6761814775.11469,742935955.516199,3443516886.53274,2120880782.65148,-11998104744.4285,676832040.58117,-5593749247.93934,1681603982.41339,22014066754.6933,97
italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1181222653522.95,1246220156079.29,1320161644933.23,1064958075550.63,1099216688280.5,1174662070605.02,1312426527795.21,1241879604365.62,1270052525928.4,1252446659833.79,1146676894209.73,1168023426056.38,1276769338449.3,1577621707050.51,1806542968545.56,1858217147203.73,1949551719389.64,2213102482751.46,2408655348718.59,2199928804118.63,2136099955236.67,2294994296589.5,2086957656821.6,2141924094298.56,2162009615996.54,1836637711060.55,1877071687633.78,1961796197354.36,2091932426266.98,2011302198827.45,1896755301518.14,97
italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.98577494287171,1.53844755776618,0.834275453554895,-0.852805763831867,2.15102363802566,2.88683675924553,1.26678480191715,1.83021223388438,1.81061516197623,1.6257275993546,3.78695514323979,1.95137155605238,0.253942998968455,0.138626890776507,1.42359415817907,0.817848973650598,1.79063968081796,1.48707298036786,-0.962012840579291,-5.2809372082931,1.71329583916922,0.707333347034435,-2.98090576823772,-1.84106545088248,-0.00454754236383792,0.778304350716581,1.29346273155907,1.66785904106857,0.925810941012742,0.483198316597154,-9.03995341122885,97
italy,ITA,Gini index,SI.POV.GINI,..,31.5,..,35.5,..,35.2,..,..,36.7,..,35.3,..,..,34.9,34.3,33.8,33.7,32.9,33.8,33.8,34.7,35.1,35.2,34.9,34.7,35.4,35.2,35.9,35.2,..,..,97
italy,ITA,GNI (current US$),NY.GNP.MKTP.CD,1166755021008.4,1228446297799.28,1298792413197.17,1049906464870.19,1082154302353.51,1160406751456.08,1299725812523.53,1236195088676.67,1263071038251.37,1250007310699.89,1142299340172.39,1164448341671.22,1271074053343.3,1570015784573.64,1803554244449.46,1861136280618.83,1957286082582.7,2214810509531.73,2386641522088.98,2198543924651.95,2131574091108.34,2289189703989.3,2084406708913.59,2138212137190.75,2162198263107.91,1823940445540.23,1882461088199.89,1972735013154.24,2115040163160.31,2028350676137.25,1920487395391.45,97
italy,ITA,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,1.3057675717973,1.35923608787164,0.681318833564347,-0.615588006353391,1.99465125528565,3.22945503252909,1.51715351496841,2.3594380671327,1.71233326536868,1.99430129961785,3.59482688790422,2.02781271980999,0.110718037885491,0.101084007858489,1.75048028869224,1.14549281078244,2.03162835596819,1.16601966803083,-1.93473745443659,-4.47549310068773,1.56329239005532,0.668047557884876,-2.85504904837846,-1.89111969791496,0.175533902179723,0.0729122808562579,2.293898738926,1.94209837097907,1.47570167563831,0.229137430645451,-8.66366568857514,97
italy,ITA,Gross domestic savings (current US$),NY.GDS.TOTL.CD,266960111506.141,277101218979.241,283159022780.833,235130189491.817,244846233189.241,278427433733.508,313482996611.871,288274556616.644,289161146425.783,275711144761.043,248994582781.334,258209992795.276,285080171481.687,341317128541.686,394761605050.889,391536482659.611,412065309783.176,484817022005.649,506087103872.422,415529394777.734,399914496521.667,437598020569.067,394294705539.609,413205014043.413,429261320775.175,369550784142.344,391354561459.962,410355896576.118,437862739790.902,433748123197.646,403555360892.297,97
italy,ITA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,22.600321007216,22.2353343931641,21.4488145347651,22.0788212127735,22.2746102565321,23.7027687111836,23.8857558859697,23.212761978155,22.767652559441,22.0138033501269,21.7144501680168,22.1065765493313,22.3282438649358,21.6349158366872,21.8517694803965,21.0705451324028,21.1364133449193,21.9066683890253,21.0111880116705,18.8883110216928,18.7217126961345,19.0674992621709,18.8932776978385,19.2913005247616,19.8547368891935,20.1210495633867,20.8492069875765,20.9173561009812,20.931017383399,21.56553716545,21.276089781813,97
italy,ITA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,21.1074730216005,20.2597654218303,19.2590495245254,19.9829539516023,20.0768073056891,22.1010260302703,22.3680404712793,22.4219693080886,21.6296381292859,21.0309055450719,20.5897816242221,20.9968315090116,21.0666925572371,20.3992810354939,20.7760312926004,20.2794835106252,20.4880672252745,20.8752734647561,18.9922372892843,17.6282488983716,17.2725532703561,17.6442563864904,17.5508777110092,18.0318218226767,18.8605485231185,18.5317289680967,20.1983328502534,20.6846951376358,21.1288375440646,21.5433856011587,21.5340862655863,97
italy,ITA,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,21.3692033398667,20.5528952070222,19.5759216344361,20.2694324648687,20.3933594218582,22.3725318442317,22.5866174284142,22.5250744227072,21.7491935996317,21.0719466820216,20.6686864073268,21.0612958925135,21.1610858146861,20.4981051057129,20.8104598802276,20.247675781888,20.4071070864097,20.859174784544,19.1674172713324,17.6393530658432,17.3092272145446,17.6889961124636,17.5723569043879,18.0631252410874,18.8589029811446,18.6607366250264,20.1405059410121,20.5699985015044,20.8979957721993,21.3623114284732,21.2679824848704,97
italy,ITA,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.017544562,0.035063256,0.070053433,0.122462053,0.192304619,0.524412787,1.023289903,2.276737834,4.558519565,14.37841019,23.11087424,27.22211698,28.04,29.04,33.24,35,37.99,40.79,44.53,48.83,53.68,54.3899983,55.82999799,58.4593,55.63846022,58.14173496,61.32425277,63.077347,74.38718292,67.85071029,70.48342785,97
italy,ITA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,28.0618482779047,27.1567616405506,26.6876839299477,26.3784785861565,26.3749811238498,26.3610819684871,25.9216155082736,25.5248442977403,25.2644561503424,24.6817872959994,24.3093084252286,24.120805424707,24.0295101924527,23.479364493926,23.4189596087361,23.2715911307131,23.4009524651076,23.7719246206342,23.6013764186517,21.8848000505181,21.8657608357681,21.7497036250001,21.3450699035872,21.1724585185577,20.7984291070401,20.8563842801091,21.2179443783853,21.3004050229852,21.4501517225557,21.5270098742186,21.5439774532594,97
italy,ITA,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,..,0.657472781035693,-0.280682456874786,-3.30430103478788,3.6848090478868,3.9010590703777,0.310570690921239,-0.213108249652024,0.796157700388903,0.565460629708525,2.78640707389546,0.551897725164352,0.901430162776336,-0.884572151204281,2.12108787754543,0.78732310621848,2.76570010221992,1.72308968792694,-2.53260828145102,-14.6313242065877,3.64452242125634,0.0592316715851098,-4.86253348866748,-3.05167756752157,-2.09656242420925,0.500629644098254,2.69421446430268,2.92741001311808,1.87880897053665,0.383797809643923,-10.2461555280227,97
italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.45660906146405,6.24999929790291,5.27058998592932,4.62673468331293,4.0518421806572,5.23542258044299,4.00697668981039,2.04310779750133,1.95508557719383,1.66345995007714,2.53768532095005,2.78516542713555,2.46532319171164,2.67255552772852,2.20673661423654,1.98529298527983,2.09084391012755,1.829741122024,3.34783258401023,0.774768131387384,1.52551602118248,2.78063272879324,3.04136333226773,1.21999342274305,0.241047429826773,0.0387903996579552,-0.0940166569157271,1.22653316645808,1.13748763600395,0.611246943765291,-0.13770757391657,97
italy,ITA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,3.14470717123125,3.39475153545505,2.58288921988136,1.87245585960672,1.69365509261112,1.7700225758334,1.67001864935936,1.53417269508961,1.56671983938743,1.44557569028137,1.3511564152642,1.24659016271922,1.12621827218845,..,..,1.04664952986819,1.06759829108431,1.07408164062209,1.04375070304671,0.998212995711305,0.891694785112682,0.926344378255945,0.885111389347825,0.834346793219679,0.786298580050708,0.774202208972231,0.665973570608067,0.619708435751415,0.592142571568966,0.523533473739396,0.471371788494387,97
italy,ITA,"International migrant stock, total",SM.POP.TOTL,1428219,..,..,..,..,1774954,..,..,..,..,2121688,..,..,..,..,3954790,..,..,..,..,5787893,..,..,..,..,5788875,..,..,..,..,..,97
italy,ITA,International migrant stock (% of population),SM.POP.TOTL.ZS,2.50531433742571,..,..,..,..,3.1074050664025,..,..,..,..,3.71267956800803,..,..,..,..,6.74218944921741,..,..,..,..,9.71318439967291,..,..,..,..,9.6807677420957,..,..,..,..,..,97
italy,ITA,Investment in ICT with private participation (current US$),IE.PPI.ICTI.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97
italy,ITA,"Labor force, total",SL.TLF.TOTL.IN,23550448,24215655,23428094,23284812,23084196,22934411,23051823,23113948,23278541,23435262,23503125,23607953,23878373,24228623,24606509,24448131,24509228,24473855,24816662,24612153,24551672,24567360,25127011,25287655,25689865,25654399,25932536,26103399,26164163,25907430,25126336,97
italy,ITA,Labor tax and contributions (% of commercial profits),IC.TAX.LABR.CP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.1,43.2,43.2,43.2,43.4,43.4,43.4,43.4,43.4,43.4,43.4,43.4,23.2,34.8,42.9,..,97
italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.9707317073171,77.0195121951219,77.419512195122,77.7219512195122,77.9219512195122,78.1707317073171,78.5219512195122,78.8243902439024,78.9756097560976,79.4243902439024,79.7780487804878,80.1268292682927,80.2292682926829,79.9829268292683,80.7804878048781,80.7829268292683,81.2829268292683,81.4341463414634,81.4853658536585,81.6365853658537,82.0365853658537,82.1878048780488,82.2390243902439,82.690243902439,83.090243902439,82.5439024390244,83.2439024390244,82.9463414634147,83.3463414634146,83.4975609756098,82.3439024390244,97
italy,ITA,"Listed domestic companies, total",CM.MKT.LDOM.NO,220,265,255,242,256,250,244,235,243,270,297,294,295,271,269,275,284,301,294,291,290,311,303,285,290,..,..,..,..,..,..,97
italy,ITA,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD,148765530000,165032960000,123659400000,145299650000,185970720000,209522520000,256595340000,344664970000,294240000,728240350000,768363350000,527467280000,477075420000,614841570000,789562620000,798072870000,1026504210000,1072534680000,522087790000,655848250000,535058930000,431486430000,481827290000,615462310000,587312440000,..,..,..,..,..,..,97
italy,ITA,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,12.5941988630436,13.2426810138593,9.36698929821238,13.6436967178143,16.9184767646599,17.8368336939733,19.5512155968886,27.7534930752053,0.0231675457505123,58.1454183523189,67.0078340184524,45.1589641297605,37.3658268281594,38.9726870042564,43.7057204698359,42.9483104921806,52.6533458841181,48.4629468521748,21.6754875402889,29.812248867879,25.0484032214081,18.8011983577134,23.0875450886634,28.7340859388182,27.1651169196714,..,..,..,..,..,..,97
italy,ITA,Mobile cellular subscriptions,IT.CEL.SETS,266000,568000,783000,1207175,2240000,3923000,6422000,11737904,20489000,30296000,42246000,51246000,54200000,56770000,62750000,71500000,80418000,89801000,90341000,90032886,93666088,96040913,97188624,96863107,89914609,87691238,85955905,83871543,83342486,79480756,77581048,97
italy,ITA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.468668283,1.000097034,1.377716182,2.122712485,3.937850938,6.896354594,11.2866712,20.61965576,35.98428894,53.20214913,74.15950715,89.9131629,94.9085968,98.85908053,108.4501955,122.8524954,137.6315822,152.7786988,152.5406123,151.1561311,156.5734737,159.9989834,161.4693276,160.6017791,149.0557814,145.5869288,142.9771615,139.776512,139.1884938,133.0713342,130.3870472,97
italy,ITA,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25,28.1,29.9,28.5,28.3,28.7,30,28.9,27.3,25.6,..,97
italy,ITA,Net migration,SM.POP.NETM,21268,20830,27442,27613,24764,28851,54527,51034,42190,39982,49166,47084,222527,478254,417189,250910,210398,485871,413349,280126,270043,195257,249033,154366,50102,34031,49591,70475,75863,21615,28021,97
italy,ITA,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,1461264916.58425,105589450.923965,174993071.022713,32207609508.2742,36945252882.4426,45325897739.8749,62155136415.2244,47619296427.0848,39886976511.7094,21283617653.3336,9333284879.73129,13835427119.0986,9203889112.40756,6874316557.88135,9690602868.1818,-3242154509.71732,-17269793364.716,-8130159638.96718,-19125869874.1847,-11906355889.9447,-39279503930.1584,-30653190427.9422,23692648335.381,51532156295.3373,62098215935.2281,55237169463.6584,61968165627.142,57610450121.7122,50617035662.4633,67357784672.6454,69265580610.0111,97
italy,ITA,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.27100489874681,2.36365756555849,2.26622422924464,2.14034113906707,2.25160767209009,2.06482979344942,1.95402889108925,2.1398681064977,2.33487841234693,2.55896761475133,2.62565332841117,2.85757232672014,2.961075068069,..,..,97
italy,ITA,New businesses registered (number),IC.BUS.NREG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87113,90950,87665,83042,87415,80028,75646,83470,91583,99983,102135,110756,114360,..,..,97
italy,ITA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,99.55705953,99.582772,99.60848447,99.63419693,99.6599094,99.68562187,99.71133434,99.7370468,99.76275927,99.78847174,99.81418421,99.83989667,99.86560914,99.89132161,99.91703407,99.91703407,99.91703407,99.91703407,99.91703407,99.91703407,99.91703407,97
italy,ITA,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97
italy,ITA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,5074514160,3698942383,2970147217,2670604248,2419368408,2280956928.66136,2526492822.52379,2207094304.7883,2053806688.56554,1878725069.0497,1789501817.08851,1932443183.07402,2272672067.62905,3023192838.03654,3688753006.49351,4091531781.33758,4075828470.64871,4595241395.32021,7354812945.4454,7041290726.54647,7975133246.32032,8731247318.3441,9166139341.36161,9436137008.11936,10099257246.1574,9607744314.54809,9512833703.54224,9742186171.70857,9899652023.3425,10458515879.0042,9760151019.95922,97
italy,ITA,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.429598445717704,0.29681291583641,0.22498360169752,0.250770834017966,0.220099315612157,0.194179839950612,0.19250546746934,0.177722083286466,0.161710373912623,0.15000439773611,0.156059813023599,0.165445584391964,0.17800177363198,0.191629769324653,0.204188500950149,0.220185880185992,0.209064906055673,0.20763798473567,0.305349329008742,0.320069027386887,0.37335019022725,0.380447451713465,0.43921060455637,0.440544883604269,0.46712360442034,0.523115923009128,0.506791177247686,0.496595221503982,0.473230009680966,0.519987294057617,0.514570910235354,97
italy,ITA,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,3668683914.98404,2574479989.37844,2444044325.34121,2297129121.3714,2113071416.79229,1689112684.48779,1975768211.02714,2028258999.68221,2262866024.31912,1920713138.82784,1945137503.6764,1897127488.54403,2062457959.77807,2513531860.3248,2688635650.86581,2587678870.0183,2463936256.97349,2870256849.35636,14445399895.8395,14402098597.2508,12882879135.7864,14509942723.018,11821288113.6103,11565682551.8043,11135811955.5084,8860397466.69273,8677587198.87772,8841573147.74545,9906851587.73809,9577332780.60054,10197024412.198,97
italy,ITA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,4.6706,4.8488,4.9892,5.4781,5.5844,5.673,5.7347,5.8366,5.9177,5.9882,6.9172,7.0257,7.1168,7.2299,7.3618,7.4034,7.397,7.5503,7.5612,7.5796,7.632,7.7692,7.7028,7.8089,7.8097,7.6959,7.9008,7.961,7.9272,8.013,..,97
italy,ITA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,16.5405185490361,15.8494048603906,15.2828887270449,15.049894799412,14.8455414461049,14.6838339192232,14.5602339304106,14.4654162570801,14.3857843704385,14.3259614686912,14.2773158509804,14.2283412003256,14.2095907868758,14.1817503021824,14.1375942801621,14.1231134238155,14.114409021011,14.092692848952,14.0814050452341,14.0920057859564,14.0878299033222,14.0558638208342,14.0136519523782,13.9528681730921,13.8593238013529,13.7370542938772,13.5887793444516,13.4311382608422,13.2561043393557,13.0589252612999,12.8580060780417,97
italy,ITA,Population density (people per sq. km of land area),EN.POP.DNST,192.850430111183,192.983988983714,193.115116793037,193.233215463602,193.272585087212,193.27565536704,193.329981979531,193.432294039645,193.487960286967,193.520509333243,192.555434569421,192.663618717833,192.950740232248,193.810329435476,195.068703967969,196.029609289932,196.61968158854,197.614991309288,198.928475777599,199.836888522173,200.452515572268,200.797546987333,201.339509262203,203.687120838096,205.564558126323,205.366538391305,205.017949533001,204.710937447163,204.322225904409,201.980545589195,200.999100491348,97
italy,ITA,Population growth (annual %),SP.POP.GROW,0.0837085729587984,0.0692311889532843,0.0679244330808808,0.061135853002924,0.0203720739457194,0.00158856230917393,0.0281044080072756,0.05290695026061,0.0287740158774372,0.0168208444553697,0.045303631138613,0.0561676014374784,0.148916429490753,0.444507312655549,0.647182705470772,0.491389107503214,0.30055968851778,0.504933687397673,0.662469252941527,0.455613449577732,0.30759122234095,0.171978290995717,0.269541239520996,1.1592511168095,0.917504095962437,-0.0963761331392095,-0.169884073301448,-0.14986111697397,-0.190063640113791,-1.15302842389952,-0.487095091717782,97
italy,ITA,Population in largest city,EN.URB.LCTY,3713731,3749823,3756840,3750746,3744654,3738572,3732492,3726438,3720385,3714343,3708301,3702287,3720203,3749039,3778139,3807383,3836895,3866636,3896648,3926810,3957247,3987921,4018875,4050069,4081506,4113186,4145112,4177286,4209710,4234019,4257056,97
italy,ITA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,9.81261929775239,9.90409504534428,9.91054226930008,9.87953760211468,9.85263256935618,9.82765487991171,9.80012867143605,9.77030602397565,9.74290990550539,9.71676264331915,9.68790800599327,9.65814487106437,9.67605956174004,9.69069830590314,9.68584261346311,9.69604813604904,9.72493965024439,9.73403297753734,9.72792842713523,9.74192498736863,9.7703817205667,9.81239452020549,9.82747969586636,9.74774587217072,9.69252018049078,9.7359900219728,9.78744025070849,9.8375029723027,9.89126402356548,10.0213555216605,10.0818938838381,97
italy,ITA,"Population, total",SP.POP.TOTL,56719240,56758521,56797087,56831821,56843400,56844303,56860281,56890372,56906744,56916317,56942108,56974100,57059007,57313203,57685327,57969484,58143979,58438310,58826731,59095365,59277417,59379449,59539717,60233948,60789140,60730582,60627498,60536709,60421760,59729081,59438851,97
italy,ITA,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97
italy,ITA,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.6,7.6,7.5,7.2,6.7,6.3,97
italy,ITA,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.6,31.3,31.3,28.4,23.2,23.2,23.2,23.2,20.4,19.9,19.5,17,23.3,16.8,14.6,..,97
italy,ITA,Refugee population by country or territory of asylum,SM.POP.REFG,10816,9796,9242,50266,73058,74298,64712,66601,5440,6004,6813,8541,10031,12812,15668,20674,26870,38061,47059,54962,56402,58066,64782,76248,93712,118036,147362,167330,189227,207602,128033,97
italy,ITA,Refugee population by country or territory of origin,SM.POP.REFG.OR,..,..,..,..,145,120,109,112,76,49,46,36,223,208,192,219,106,84,57,42,45,57,65,64,63,69,49,52,69,76,62,97
italy,ITA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,0.945900022983551,0.987689971923828,1.00487005710602,0.980650007724762,1.00364005565643,1.04069995880127,1.08124005794525,1.05894005298615,1.05025005340576,1.04435002803802,1.08401000499725,1.12899005413055,1.15971994400024,1.21786999702454,1.21797001361847,1.20155000686646,1.26218998432159,1.30106997489929,1.33840000629425,1.33850002288818,1.36642003059387,1.37012994289398,1.42443001270294,1.46299004554749,1.53391003608704,97
italy,ITA,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,1339.53735351563,1154.47802734375,1151.75927734375,1149.01196289063,1166.1220703125,1172.77941894531,1245.87023925781,1221.79797363281,1242.69299316406,1415.36010742188,1510.5166015625,1583.0380859375,1625.30334472656,1723.02038574219,1743.34436035156,1781.38854980469,1848.62683105469,1930.68676757813,1956.36059570313,2077.88256835938,2204.076171875,2313.65478515625,2512.185546875,2656.04956054688,2671.83471679688,97
italy,ITA,Rural population (% of total population),SP.RUR.TOTL.ZS,33.274,33.294,33.258,33.198,33.138,33.078,33.018,32.958,32.898,32.838,32.778,32.718,32.618,32.499,32.38,32.262,32.144,32.026,31.908,31.791,31.673,31.556,31.316,31.021,30.728,30.435,30.145,29.856,29.562,29.264,28.961,97
italy,ITA,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.143834356662143,0.129319782400166,-0.0402627836136495,-0.119433428267643,-0.160524993841892,-0.179634729482643,-0.153449923658716,-0.128978608867812,-0.153440907623945,-0.165730442662919,-0.13757855807824,-0.127049090853229,-0.157193040594564,0.0790112756099504,0.280345352736544,0.126300744139529,-0.0658645063556778,0.137157224070189,0.293337281257023,0.0882594824135688,-0.0642725027059403,-0.198103561162626,-0.493917568905738,0.21277441028767,-0.0315058750946158,-1.05447737580118,-1.12730655518204,-1.11318346522376,-1.17966998936664,-2.16619777631623,-1.52789091401091,97
italy,ITA,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,..,29.9699993133545,29.8999996185303,29.8799991607666,29.7600002288818,29.6100006103516,29.5,29.3600006103516,29.2000007629395,29.0400009155273,28.7299995422363,28.4699993133545,28.2800006866455,28.1700000762939,27.9300003051758,26.6900005340576,26.4099998474121,26.1299991607666,25.4500007629395,24.9699993133545,25.2800006866455,25.0400009155273,24.9099998474121,24.8199996948242,24.6800003051758,24.3799991607666,23.9400005340576,23.2000007629395,22.9099998474121,22.7399997711182,..,97
italy,ITA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.062,1.063,1.065,1.066,1.066,1.064,1.063,1.061,1.061,1.059,1.062,1.058,1.057,1.057,1.056,1.064,1.063,1.061,1.057,1.06,1.06,1.059,1.058,1.057,1.059,1.059,1.056,1.059,1.059,1.059,1.059,97
italy,ITA,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..,..,..,..,..,..,..,..,..,7.5,7.3,7.4,7.4,7.2,6.7,6.7,6.7,6.9,7,6.9,7.4,7.6,7.5,7.2,7.1,6.6,7.1,6.7,6.7,..,97
italy,ITA,Tax payments (number),IC.TAX.PAYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14,14,14,14,14,14,14,13,13,13,14,14,14,14,14,..,97
italy,ITA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,24.1777296606365,24.8085232753372,25.4978052359135,26.2749378403874,25.0940032697273,24.3630312862259,24.2906235146973,25.7756322038586,24.6443778103309,24.9930753491364,23.8097405190071,23.4057500716183,22.8913877183109,22.7635726624321,22.2158492727837,21.9593096119247,23.3278211677977,23.7633479184746,23.4899640312502,23.7429449463464,23.680622988167,23.6475892912704,24.9468297858102,25.1389039339171,24.8410721949095,24.739527170909,25.0703095459877,24.683679444024,24.2381807022638,24.5767049036025,24.7681982178478,97
italy,ITA,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,53.8582704778382,51.4458538111563,53.2239130487185,56.8047928561372,53.4641801279239,53.8664097090121,56.8602907313156,56.2895561190786,53.5180856825243,54.4626258911973,55.0965659791408,56.4350370033056,54.2027803929562,51.7689191828198,52.8605743154241,54.0250981731262,54.9736615425391,56.4246625319227,57.6805001364717,54.6088382240238,54.6117134612814,53.1948672834202,53.421794258019,53.9417603125586,52.9264220251568,53.395258432289,51.9425411453666,52.2765394081487,51.7790722319397,52.5266273663423,54.8744730200872,97
italy,ITA,Time required to start a business (days),IC.REG.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,23,15,15,15,15,12,12.5,12.5,12.5,12.5,12.5,11.5,11,11,11,11,11,..,97
italy,ITA,Time required to register property (days),IC.PRP.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25,25,25,25,25,25,25,25,25,16,16,16,16,16,16,16,..,97
italy,ITA,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,..,..,..,..,..,..,820.00903,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97
italy,ITA,"Time required to start a business, female (days)",IC.REG.DURS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,23,15,15,15,15,12,12.5,12.5,12.5,12.5,12.5,11.5,11,11,11,11,11,..,97
italy,ITA,"Time required to start a business, male (days)",IC.REG.DURS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,23,15,15,15,15,12,12.5,12.5,12.5,12.5,12.5,11.5,11,11,11,11,11,..,97
italy,ITA,Time spent dealing with the requirements of government regulations (% of senior management time),IC.GOV.DURS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.9,..,97
