Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],cod
india,IND,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,5.05703912896565,5.4499562974631,5.46438100843955,5.17002373591572,5.01881432488094,4.81221217073961,4.77541322797282,4.7375360848726,4.83499692166697,4.60292131186323,4.55878428108389,4.3181391572976,4.183232509634,3.98831100904488,4.1155306524059,3.92947107348298,3.85770303324829,3.83380974474975,3.83111172245879,3.76307903700163,3.76413425017975,3.81032228768864,3.75088805995845,3.58186222325501,3.65513830877877,3.3868579159912,3.19512637528881,3.06399577877492,3.02999547737781,2.96241759317419,2.94571527756414,90
india,IND,"International migrant stock, total",SM.POP.TOTL,7493204,..,..,..,..,6952238,..,..,..,..,6411272,..,..,..,..,5923642,..,..,..,..,5436012,..,..,..,..,5240960,..,..,..,..,..,90
india,IND,International migrant stock (% of population),SM.POP.TOTL.ZS,0.860692478072776,..,..,..,..,0.723532002626331,..,..,..,..,0.608579704980214,..,..,..,..,0.517653228474756,..,..,..,..,0.441598735186028,..,..,..,..,0.399752709149401,..,..,..,..,..,90
india,IND,Investment in ICT with private participation (current US$),IE.PPI.ICTI.CD,..,..,..,..,96700000,379400000,890500000,656700000,..,..,..,1248500000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90
india,IND,"Labor force, total",SL.TLF.TOTL.IN,314602862,322061598,329687119,337517175,345651944,353270636,361065402,369033540,377123178,385348240,393669902,403997453,414481817,425040267,435711012,446362766,449357551,452058848,454417652,456466561,458370817,459271453,459896475,463479881,466876048,470101297,473321642,476375095,478922986,488759055,463517213,90
india,IND,Labor tax and contributions (% of commercial profits),IC.TAX.LABR.CP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.8,20.8,20.8,20.5,20.5,20.3,20.2,..,90
india,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.652,59.055,59.452,59.815,60.216,60.596,60.984,61.388,61.792,62.207,62.669,63.091,63.616,64.094,64.524,64.996,65.412,65.788,66.149,66.513,66.909,67.359,67.887,68.46,69.074,69.636,70.117,70.467,70.71,70.91,70.15,90
india,IND,"Listed domestic companies, total",CM.MKT.LDOM.NO,2435,2556,2781,3263,4413,5398,5999,5843,5724,5789,5853,5795,5650,5644,4725,4763,4796,4887,4921,4955,5034,5112,5191,5294,5541,5835,5820,5615,5065,5215,5215,90
india,IND,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD,..,..,..,..,..,..,..,..,..,..,225648371926.192,148771635310.213,172185662293.275,308994959404.34,415544312810.501,624739583185.705,895269881903.849,1961859187266.62,791308008892.428,1367309893276.08,1762461862598.93,1244598654109.59,1390416295254.81,1265063578240.64,1686708487024.67,1745169237451.33,1746297399289.67,2555988798537.81,2282310517005.61,2286924470604.82,2595465587044.53,90
india,IND,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..,..,..,..,..,..,48.1748101815618,30.6466966849938,33.4381380651978,50.8466879607618,58.5976426848988,76.1523157763088,95.2151519569673,161.239585887951,66.0030798913782,101.894593062064,105.182963246588,68.2701354005492,76.0772320414965,68.1342438733138,82.7171685656913,82.9615586281712,76.0980885516697,96.3988262460766,84.4383966403457,80.7657528763333,97.2926981694643,90
india,IND,Mobile cellular subscriptions,IT.CEL.SETS,0,0,0,0,0,76680,327967,881839,1195400,1884311,3577095,6540000,13000000,33690000,52220000,90140000,166050000,233620000,346890000,525090000,752190000,893862478,864720917,886304245,944008677,1001056000,1127809000,1168902277,1176021869,1151480361,1153709832,90
india,IND,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0.007952054,0.033354344,0.08797845,0.11703148,0.181096675,0.337578456,0.606133118,1.183633404,3.014994095,4.595760598,7.806770983,14.16357152,19.63701843,28.74616679,42.91212541,60.63048058,71.07565334,67.84853606,68.6455143,72.21351677,75.67324414,84.25058892,86.31708801,85.90350833,83.25286162,82.621059,90
india,IND,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90
india,IND,Net migration,SM.POP.NETM,108465,-158007,8198,2440,110095,-57139,-26079,1240,-28485,-106592,-149966,-177306,-208070,-255516,-214351,-550186,-678231,-769184,-846785,-803437,-380087,-244114,-180991,-236387,-310694,-475094,68119,-219656,-561563,-593495,-34772,90
india,IND,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,-6615557120.095,-4011561595.14451,-4712170094.93306,-3482052608.17945,-6311718422.51495,-10211864221.3869,-13984314681.2341,-13360131754.4659,-13601016314.3159,-11441228840.35,-13143494265.9042,-9180938408.72284,-5122207191.98701,-8164091361.14741,-14960253367.7105,-27276336270.9111,-31769964257.3651,-38703712438.7177,-74360043516.2859,-67410018791.4032,-91023662478.7203,-106686782608.974,-136063399026.174,-92135051692.1411,-67969807623.7703,-63249171394.8495,-41579206265.0143,-72211612625.3398,-105917684940.611,-73451671322.5905,-8342168263.99664,90
india,IND,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0679226699125764,0.0842699720607253,0.0923416611515237,0.078346808822122,0.109500411251798,0.120916925265707,0.125659600596035,0.109960540555678,0.0821792225544792,0.0932278773789352,0.106758374594645,0.120678373856555,0.130475050475012,0.140423486368261,0.152973253656474,90
india,IND,New businesses registered (number),IC.BUS.NREG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49721,62919,70303,60813,86645,97405,103078,91841,69841,80546,93714,107492,117834,128565,142000,90
india,IND,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,80.46119512,81.0208952,81.55494653,82.0850824,82.61141188,83.13360985,83.65179214,84.16605196,84.67634135,85.18237554,85.68425222,86.18204472,86.67656079,87.16750039,87.65476481,88.13813263,88.61740577,89.09243315,89.56293708,90.02869896,90.48952503,90
india,IND,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.89906807,66.97611902,67.05584145,67.1380113,67.22285792,67.31037222,67.40056273,67.49364379,67.58940082,67.68782584,67.78892869,90
india,IND,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2383739990,3289109375,2897425537,3522788086,5856694336,6222996281.50479,8765693606.59436,10330965043.3772,9479300349.99233,11124280843.1816,12883465957.0616,14273018777.5311,15735736285.9137,20999150983.0332,18750377106.6241,22125089480.4982,28333642279.8541,37216755275.2503,49977276916.3209,49203912008.5506,53479960083.2432,62499075444.7366,68820517837.6536,69970360846.7858,70388642796.5471,68909693352.8351,62744364089.9512,68967175499.8665,78790170928.6742,83332078002.3032,83149172934.1043,90
india,IND,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.742646650962366,1.2177135602415,1.00532296475156,1.26130979178045,1.78952987346582,1.72725728684957,2.23104080562252,2.48419478244972,2.24973706182996,2.42453919285622,2.75055619353225,2.94021690587808,3.05585096620716,3.45551681339245,2.6440691498577,2.69692660117096,3.01338413108864,3.05873849031707,4.16860964882498,3.66677123878644,3.19166093476193,3.42827009247722,3.76554455138317,3.76848856598085,3.45190012150989,3.27581729178857,2.73419990007286,2.6010891642004,2.91499147669207,2.94298220387898,3.11690026856812,90
india,IND,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,105592307.849846,51584170.4257694,67776932.4476307,259423927.228073,350832857.498815,419173566.673667,537989269.688786,161582930.284859,44157098.0058677,36167394.580906,486141918.920588,751084697.32803,1186800148.05182,1265419810.02876,1652783174.47976,1348282857.83685,1561865362.25486,2059330846.41695,3812363580.52741,2889988304.59485,3828678498.46335,4077745355.88492,4963082153.94881,6431771261.44381,6221785952.85526,4882832496.02911,5622636934.7372,6958929627.68117,6781570846.83791,7531590149.75828,7010825358.50111,90
india,IND,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,1.2208,..,..,..,..,..,..,..,..,0.5254,0.5355,0.5553,0.5627,0.5701,0.5885,0.6012,0.6182,0.6342,0.6518,0.6858,0.7376,0.6982,0.717,0.7247,0.7329,0.759,0.7779,0.6857,0.9281,..,90
india,IND,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,37.9666961365993,37.7420402670341,37.5183696099261,37.2900373006603,37.0406547467127,36.7629979057651,36.4554962120997,36.126407112256,35.7829798174871,35.4196241759251,35.0498099095191,34.6775127342138,34.3000676760153,33.9162414244879,33.5195711631188,33.1172668727244,32.7008861784617,32.2698325679278,31.8404390300815,31.4138867963495,30.9786925440977,30.5338270178687,30.0817204863376,29.6202922080093,29.1379758046843,28.6342707076986,28.1185314034275,27.5955222466799,27.0876752991977,26.5940319417382,26.1123335319891,90
india,IND,Population density (people per sq. km of land area),EN.POP.DNST,292.767083502904,298.985855596178,305.252623949361,311.568146334408,317.928540725618,324.324758592623,330.715903793569,337.124512728753,343.548369259953,349.96083465907,356.396219212361,362.900086102805,369.405601054759,375.830378482371,382.170188585324,388.350126631665,394.315125504929,400.139852818017,405.872078810974,411.558010083446,417.266848065546,422.987158910127,428.65986196644,434.258174889597,439.678092890128,444.931708030768,450.235719883358,455.468934040542,460.44931739983,465.194639427685,469.659566660725,90
india,IND,Population growth (annual %),SP.POP.GROW,2.14114053890499,2.10189105362679,2.07434424472354,2.04783736093956,2.02085601987654,1.99187122902055,1.95143550144522,1.91926259528322,1.88755786468172,1.8493332514954,1.82218400218023,1.80844642123748,1.77676787418134,1.72426903226703,1.67281087022876,1.60412916927926,1.52430796041014,1.46637175001498,1.42239150883577,1.39119493033754,1.37759581159767,1.36158808453343,1.33219204981494,1.29754883539168,1.24036218382689,1.18779532005068,1.18504622906796,1.15562449067646,1.08752772157855,1.02531077187097,0.95522085775158,90
india,IND,Population in largest city,EN.URB.LCTY,12355090,12708725,13051762,13403076,13764351,14135363,14516908,14907660,15309490,15722151,16146527,16496409,16955638,17515512,18094682,18691330,19308516,19946082,20605621,21285065,21987895,22713934,23463947,24238725,25039086,25865875,26719965,27602257,28513682,29399141,30290936,90
india,IND,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.55598538617853,5.54599477342941,5.53453411478094,5.52429276140646,5.51589617979189,5.50945054442731,5.5053659094084,5.50278536691987,5.50228478396248,5.50402053600985,5.50758617604697,5.47640272390102,5.46590140049306,5.48614965611523,5.5097077427921,5.53720996875245,5.5698841171692,5.60615111589437,5.64554561696404,5.68701501946634,5.73016581312597,5.77472500925703,5.81984576153571,5.86608584005488,5.91466961741975,5.96543274017728,6.01548593426934,6.06630014440921,6.12049934550131,6.16610328299097,6.21094963022596,90
india,IND,"Population, total",SP.POP.TOTL,870452165,888941756,907574049,926351297,945261958,964279129,983281218,1002335230,1021434576,1040500054,1059633675,1078970907,1098313039,1117415123,1136264583,1154638713,1172373788,1189691809,1206734806,1223640160,1240613620,1257621191,1274487215,1291132063,1307246509,1322866505,1338636340,1354195680,1369003306,1383112050,1396387127,90
india,IND,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,..,..,..,61.9,..,..,..,..,..,65.1,61.8,..,..,..,..,..,74.2,..,..,..,..,..,..,..,..,..,79.3,..,..,..,..,90
india,IND,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90
india,IND,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.7,23.4,23.4,23.5,23.5,21.7,21.6,..,90
india,IND,Refugee population by country or territory of asylum,SM.POP.REFG,212743,210569,258372,262802,258342,227481,233371,223072,185516,180031,170940,169548,168853,164754,162683,139284,158358,161534,184539,185318,184814,185118,185644,188391,199931,201379,197848,197142,195887,195103,195373,90
india,IND,Refugee population by country or territory of origin,SM.POP.REFG.OR,197,406,1021,1491,3266,5011,7546,8918,9663,9846,11397,11560,14349,13703,13335,16275,17797,20455,19551,19496,17766,16226,14245,11032,10431,9882,7288,7926,9586,11787,12398,90
india,IND,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,0.639050006866455,0.686689972877502,0.703790009021759,0.724129974842072,0.756990015506744,0.735909998416901,0.725669980049133,0.719290018081665,0.756900012493134,0.824109971523285,0.804729998111725,0.805069983005524,0.858759999275208,0.833140015602112,0.788489997386932,0.755020022392273,0.743990004062653,0.706420004367828,0.701590001583099,0.693099975585938,0.669839978218079,0.666029989719391,0.655730009078979,..,..,90
india,IND,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,152.006607055664,..,115.281898498535,..,109.728073120117,..,..,..,..,134.912567138672,..,..,..,..,156.219665527344,..,..,..,..,216.000823974609,..,..,252.703918457031,..,..,90
india,IND,Rural population (% of total population),SP.RUR.TOTL.ZS,74.453,74.222,74.016,73.809,73.601,73.393,73.183,72.972,72.76,72.547,72.333,72.082,71.756,71.428,71.097,70.765,70.431,70.094,69.754,69.413,69.07,68.724,68.366,67.997,67.616,67.223,66.818,66.4,65.97,65.528,65.074,90
india,IND,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.81663032375431,1.79114593207873,1.79641263614022,1.76777633999164,1.73864975391135,1.70886622884311,1.66489458760833,1.63052779509145,1.5966125749897,1.55616069849088,1.52676689585465,1.46083674520266,1.32347936158798,1.26611650860371,1.20833017897518,1.13606772155523,1.05120593337957,0.986740874111459,0.936148347296304,0.901135162197543,0.882227127882411,0.859388098356134,0.809906220369782,0.756345049371408,0.678467711413021,0.604876249225839,0.580751672950203,0.528079622185998,0.437831346957146,0.353054652520403,0.259976035283438,90
india,IND,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,..,85.3600006103516,85.2900009155273,85.25,85.120002746582,85.0500030517578,84.9499969482422,85,84.9499969482422,84.7600021362305,84.6999969482422,84.6900024414063,84.75,84.6399993896484,84.4899978637695,84.370002746582,84.129997253418,83.870002746582,83.7900009155273,83.5599975585938,83.3199996948242,82.0299987792969,80.6800003051758,80.120002746582,79.5,78.8199996948242,78.0800018310547,77.3399963378906,76.5400009155273,75.8300018310547,..,90
india,IND,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.069,1.073,1.076,1.079,1.084,1.089,1.09,1.092,1.093,1.093,1.095,1.093,1.091,1.093,1.094,1.094,1.093,1.093,1.094,1.095,1.096,1.095,1.092,1.091,1.091,1.09,1.088,1.086,1.084,1.082,1.079,90
india,IND,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..,..,..,..,..,..,..,..,..,17,16.6,16.1,15.3,15.2,15.5,15.6,15.3,15.1,14.5,14.6,14.7,14.3,13.7,12.8,12.3,12.1,12,12.6,12.7,..,90
india,IND,Tax payments (number),IC.TAX.PAYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.11,41.11,41.11,33.11,13.94,11.94,10.94,..,90
india,IND,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,9.99359139610285,10.1709224201253,9.80522844222105,8.53523362003571,8.98177201621707,9.22682469075296,9.23146869089268,9.00857773246063,8.11314351093247,8.63830002757078,8.81014349623956,8.07945444456957,8.67627393097178,9.10808432217665,9.57081708050975,10.0809315264093,11.1293370539256,12.1083469904396,10.9771721522223,9.80972540643427,10.3880397905448,10.1773871997575,10.836771718772,11.0016256942924,9.98465419070944,10.5697090519718,11.1477384183764,11.3874439798125,12.0174277483166,..,..,90
india,IND,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,18.6004099072498,22.1042786306007,23.4508353765559,26.6196768671089,28.8729494875073,29.9001231604592,29.910221959895,27.5212091172266,32.0142709108485,33.5128557454935,36.0028006598524,36.7809086972559,38.2690760452406,41.2634757377745,43.2957981099037,44.2652231859993,47.4727145246583,52.5787030870931,52.7816050936894,58.7772826475076,55.2063368773579,54.814369102381,52.254155028257,53.4394394232403,55.2113130151982,50.3940859288,48.9906010118759,51.2420360728198,50.1485082690003,..,..,90
india,IND,Time required to start a business (days),IC.REG.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.6,35,30,28.5,29.8,16.5,17.5,..,90
india,IND,Time required to register property (days),IC.PRP.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.1,63.1,63.1,63.1,62.63,61.22,57.93,..,90
india,IND,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,..,..,..,..,..,..,110.77041,..,98.73234,..,85.22344,..,..,..,..,92.19858,..,..,..,..,100.61565,..,..,..,..,95.54919,..,..,73.05997,..,..,90
india,IND,"Time required to start a business, female (days)",IC.REG.DURS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.65,35,30,28.47,29.765,16.47,17.47,..,90
india,IND,"Time required to start a business, male (days)",IC.REG.DURS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.65,35,30,28.47,29.765,16.47,17.47,..,90
india,IND,Time spent dealing with the requirements of government regulations (% of senior management time),IC.GOV.DURS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.7,..,..,..,..,..,..,..,1.9,..,..,..,..,..,..,90
india,IND,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,6.82999992370605,..,..,..,..,..,2.73000001907349,..,..,..,..,8.69999980926514,..,..,..,..,3.11999988555908,..,3.22000002861023,..,..,..,..,..,7.65000009536743,6.51000022888184,..,90
india,IND,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,5.59899997711182,5.72700023651123,5.69099998474121,5.73899984359741,5.75500011444092,5.73999977111816,5.61299991607666,5.66599988937378,5.73600006103516,5.56099987030029,5.57600021362305,5.53000020980835,5.64300012588501,5.62900018692017,5.61299991607666,5.60099983215332,5.57200002670288,5.41400003433228,5.54400014877319,5.5460000038147,5.42600011825562,5.41400003433228,5.42399978637695,5.43599987030029,5.43499994277954,5.4229998588562,5.35799980163574,5.32999992370605,5.26999998092651,7.99700021743774,90
india,IND,Urban population (% of total population),SP.URB.TOTL.IN.ZS,25.547,25.778,25.984,26.191,26.399,26.607,26.817,27.028,27.24,27.453,27.667,27.918,28.244,28.572,28.903,29.235,29.569,29.906,30.246,30.587,30.93,31.276,31.634,32.003,32.384,32.777,33.182,33.6,34.03,34.472,34.926,90
india,IND,Urban population,SP.URB.TOTL,222374415,229151406,235824041,242620668,249539704,256565748,263686524,270911166,278238779,285648480,293168849,301227098,310207535,319267849,328414552,337558628,346659205,355789232,364989009,374274816,383721793,393333604,403171286,413200994,423338709,433595954,444186310,455009748,465871825,476786386,487702168,90
india,IND,Urban population growth (annual %),SP.URB.GROW,3.09292950298242,3.00204313641317,2.87029912975867,2.84132486628544,2.81188501838838,2.77669224503314,2.73760292767491,2.70299778766113,2.66886958951842,2.62823016605726,2.59867555250261,2.71157391943668,2.93770825491266,2.87888612843243,2.82462858995052,2.74625194074982,2.66029713783098,2.59963313831962,2.55287302199413,2.51230889183139,2.49274628981713,2.47403243101329,2.47033820164956,2.45726439138516,2.42384462717953,2.39405297719892,2.41309726336112,2.407475136258,2.35916997461045,2.31580198477658,2.26363455707273,90
indonesia,IDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,48.9,66.6965637207031,55.43,62.8,66.86,72.39,80.3,80.94,83.73,86.3000030517578,86.2600021362305,87.5999984741211,87.9400024414063,89.0100021362305,85.0383224487305,90.620002746582,91.0999984741211,92.7300033569336,93.5500030517578,94.1500015258789,94.8300018310547,96,96.4642562866211,97.0100021362305,97.5373687744141,97.620002746582,98.1399993896484,98.5100021362305,98.8499984741211,96.9499969482422,91
indonesia,IDN,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,87303720626.0047,100115056075.067,109893061849.858,138340691585.218,157652084179.31,179184382682.955,201018949541.808,190738698805.541,80877881002.0523,115566355853.582,134153082447.018,115874015223.372,145649550985.248,173305030804.908,184146059673.286,200562370746.793,259797260291.505,308030564878.981,364965112916.169,400410884865.083,565610839297.663,659626916685.878,688322484798.527,686884045400.513,670001112205.83,661545072026.341,737523511570.962,803506429530.369,824310200569.976,888915139181.808,845734575700.635,91
indonesia,IDN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,55.41896489617,-21.774290791503,11.40709333786,37.9767562167895,27.4034328378294,3.49790673258433,-41.7164943868579,-12.7704457037263,-93.1264934286084,-363.430837071217,175.569834806062,29.2031643121386,-129.027156986656,-446.237673876321,-88.4332876587412,229.880968714124,-52.4512756005653,-645.125575740888,-2.50437299867463,22.2111554364051,1.34392681878627,3.94568155336384,4.09580472636684,4.3397389942142,2.73360962617291,5.22982856641782,6.60804345554618,5.04498471139144,4.74550072517434,3.54249792463865,-4.35833209490181,91
indonesia,IDN,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,23.61452476,23.18396452,24.47249725,30.14561128,30.69470797,28.9910136,28.57382504,29.90545167,23.76242463,14.29026314,28.15390971,28.24729954,23.7273811,21.51102216,21.76294056,25.58341206,26.9242646,26.25905501,29.50080438,30.11024853,33.62269238,34.16627775,32.91443586,32.08063072,31.73288585,31.1568601,30.91235692,31.8887882,32.65357471,31.86992138,30.4292471,91
indonesia,IDN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,67.038,65.074,63.11,60.0576,57.0052,53.9528,50.9004,47.848,48.6824,49.5168,50.3512,51.1856,52.02,51.917,51.814,51.711,51.608,51.505,51.299,51.093,50.887,50.681,50.475,49.8548,49.2346,48.6144,47.9942,47.374,46.9052,46.4364,45.9676,91
indonesia,IDN,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,..,..,..,..,34.3736801147461,..,..,..,..,..,27.9088592529297,27.7785491943359,22.9116096496582,21.6679496765137,23.6414699554443,26.9662094116211,18.1721591949463,21.1230297088623,18.496509552002,17.0718193054199,15.2784795761108,14.5383701324463,13.6634302139282,13.4495801925659,..,..,..,16.3355197906494,..,..,91
indonesia,IDN,"Children out of school, primary",SE.PRM.UNER,986292,1236019,1478239,1811074,1672716,1718803,2004165,2005326,..,..,..,1005842,1195553,1339065,1551268,1822157,1472991,829576,1068971,871223,763385,890102,1141798,1767974,1919777,..,1778716,1402639,1555014,..,..,91
indonesia,IDN,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,..,..,..,..,..,..,..,..,32.8686878795603,..,..,..,..,..,..,..,..,..,25.3232657616765,..,..,..,..,21.8838899263593,..,..,..,18.9256595520418,..,91
indonesia,IDN,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,..,..,..,..,..,..,..,..,..,..,60.5310370938515,..,..,..,..,..,..,..,..,..,69.0694680236578,..,..,..,..,73.0713752539611,..,..,..,76.3264256879934,..,91
indonesia,IDN,"Condom use, population ages 15-24, male (% of males ages 15-24)",SH.CON.1524.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91
indonesia,IDN,"Condom use, population ages 15-24, female (% of females ages 15-24)",SH.CON.1524.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,1.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91
indonesia,IDN,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22,21.2,20,19.4,11,6.1,5.7,..,91
indonesia,IDN,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22,21.2,20,19.4,11,6.1,5.7,..,91
indonesia,IDN,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22,21.2,20,19.4,11,6.1,5.7,..,91
indonesia,IDN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.111,8.007,7.786,7.636,7.596,7.505,7.541,7.458,7.431,7.39,7.383,7.329,7.248,7.223,7.995,7.336,7.323,7.314,7.41,7.386,7.406,7.456,7.494,7.457,7.43,7.46,7.529,7.579,7.496,7.539,8.964,91
indonesia,IDN,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,50.9536946336655,51.5043292993367,49.4531224447784,48.903831027019,51.8840342347608,53.4784289420284,55.4286025446516,60.8162425174742,53.2101634992705,20.4809973633567,19.4493127243582,18.1556997355317,19.3419290150241,21.1893780653538,24.7220734058615,25.5393578387929,23.8680202332176,25.1634494347,26.2964295414532,24.8947731439176,24.3564989277379,26.8785415281316,29.8880264313911,32.3703350083152,32.9313976543609,33.0917288919434,33.126958275718,32.4174570125496,32.7398328867464,32.4741186785734,33.1604150186398,91
indonesia,IDN,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.6587104878441,27.2530411349395,30.0821993577662,33.4341714348422,36.0581396070456,36.4235451552096,39.1187982955119,39.4024246939413,38.7323495613041,38.8054496665639,37.7489933597712,38.6924299386223,91
indonesia,IDN,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..,..,..,..,..,..,..,..,..,10.59926379,10.26088503,12.52458158,16.25414027,16.63814779,24.16303676,30.311554,35.57218672,38.42551006,40.23382557,65.7542065,82.29684486,78.28410329,73.19076821,66.74024532,58.36979907,58.07225617,58.88374802,56.85467873,60.67173695,..,91
indonesia,IDN,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..,..,..,..,..,..,..,..,..,4.66481411,6.28449674,6.60132252,9.47914886,9.37371647,10.05940604,14.36624735,20.60823779,21.28919861,22.34682454,20.64165184,25.56586885,28.34493668,29.60270974,34.65483376,38.58095156,49.00949981,51.80135018,54.35259666,58.78513115,..,91
indonesia,IDN,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.160589721908345,..,..,..,..,..,..,..,..,..,..,..,91
indonesia,IDN,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.11215,64.66011,66.86799,68.184,69.57879,..,91
