country_name,country_code,serie_name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Cambodia,khm,export value index (2000 = 100),6.137946785,15.20212402,18.91344068,20.26949869,34.97202238,61.53492993,46.34911681,52.97041921,57.57654262,81.25489577,100,107.9248541,138.3996143,152.4338966,201.3739578,222.4973519,265.7430931,294.2506787,338.838673,302.0040799,370.160744,482.5012871,564.1134454,479.7495602,492.7126309,614.8047691,724.6966538
Cambodia,khm,"foreign direct investment, net outflows (% of gdp)",0,0,0,0,0,0,0,0,-3.43409093650386,-3.43794629527637,-0.641724787768896,0.109751945787589,-0.189634593540041,0.155874090132927,0.191894342217651,0.0679797969057673,0.115220438263973,0.0126753187712039,0.19792305734483,0.181441038222006,0.183059704370122,0.227327090765293,0.25742869653211,0.30373827166206,0.259021173086704,0.26294236783479,0.60568413641282
Cambodia,khm,"foreign direct investment, net inflows (% of gdp)",0,0,0,2.1361412398871,2.46826428986319,4.38218500888824,8.37255420712081,5.91564174864993,7.78172663352755,6.60286377629779,3.21674431167286,3.67675642706205,3.05685091512561,1.75131657873445,2.46197704527502,5.99360279426973,6.64242250974353,10.0389496766489,7.87468105532321,8.9252724484283,11.9385220043413,10.6978076724642,13.0579536737909,12.2913443336991,10.2999222474755,9.42367262985559,11.4256004992163
Cambodia,khm,gdp growth (annual %),0,0,0,0,-34.8086387724145,9.90346890109402,5.89750560977436,4.00662107311534,4.68163210805818,12.7053811343541,10.7119948019697,7.44660697564721,6.57893950279684,8.50589555707633,10.340528776847,13.2500869136436,10.7710836701771,10.2125739126309,6.69157747471078,0.0866969592705971,5.96307857538696,7.0695699458918,7.31334550530008,7.35666514887974,7.14257110074294,7.03608717929632,6.95309439613069
Cambodia,khm,individuals using the internet (% of population),0,0,0,0,0,0,0,0.00584491064008368,0.016324986068665,0.0319695777498133,0.047022640068885,0.0769560555527296,0.226983237666204,0.260570197574002,0.300436644360101,0.317321781089656,0.468356720063827,0.49,0.51,0.53,1.26,3.1,4.94,6.8,14,22.32743536,32.3984517141849
Cambodia,khm,imports of goods and services (% of gdp),0,0,0,32.6671841528258,38.6760725615619,46.58254651483,43.7975600580657,45.3177088818631,44.3813272088372,53.6327018993655,61.3625143951521,61.202229939311,64.2708029465739,66.5603418557217,70.9055223584527,72.7472228096896,76.0212083821591,72.9421788190143,67.7770086773248,55.9177118719269,59.5209354442356,59.5010876146383,62.7076729696136,67.6585508736566,67.0087581378565,66.1456432379888,65.6685040464904
Cambodia,khm,high-technology exports (% of manufactured exports),0,0,0,0,0,0,0,0,0,0,0.0824655877435052,0.0668840015154784,0.175489734239516,0.344233418632617,0.15468318192424,0.120820122888915,0.0282818576928733,0.0431903237294922,0.0770552971656214,0.17751981706374,0.0875054893781099,0.0819569463910848,0.128077669640528,0.25876646883338,0.500457678208109,0.759983540556877,0.432365532862983
Cambodia,khm,"gross fixed capital formation, private sector (% of gdp)",0,0,0,6.96235244967162,5.29097803808858,6.81683294766085,6.07608988394039,8.9196139608106,7.08631286453994,10.2789286535517,11.8331949696458,9.53552031676249,11.5399805773353,12.0810595895919,12.3667974302273,13.5000267422015,13.6459901888901,13.6712229290856,10.9674865658313,9.55966512134621,9.71644208444083,8.37177312070036,0,0,0,0,0.0
Cambodia,khm,gross capital formation (annual % growth),0,0,0,0,0.426116262718423,36.8653957018421,4.04685705476544,10.7095198413536,-23.4395322801106,57.0568147514923,12.6834229714242,18.477265569977,2.75025626909071,21.677119762612,-7.9177166481998,29.9379228308938,35.1026726827859,5.08739309209025,16.0142738025727,3.83811387771549,-7.91346553636316,9.77992744149935,16.3323543795614,14.1182011130572,8.75395911845598,9.90832935474918,9.95755867340789
Cameroon,cmr,access to electricity (% of population),30.1297168731689,29,32.5555992126465,33.7652244567871,34.9687347412109,36.1630668640137,37.3451614379883,38.5119590759277,40.7,40.7874374389648,41,46.2,44.0505065917969,45.1175422668457,47.1,47.257022857666,49,48.2,50.5691757202148,51.7152557373047,52.8793601989746,53.7,55.249626159668,56.4497795104981,56.8,58.8651008605957,60.0747680664063
Cameroon,cmr,"adolescent fertility rate (births per 1,000 women ages 15-19)",183.1988,180.4404,177.682,174.536,171.39,168.244,165.098,161.952,159.5584,157.1648,154.7712,152.3776,149.984,146.3422,142.7004,139.0586,135.4168,131.775,129.6118,127.4486,125.2854,123.1222,120.959,117.9272,114.8954,111.8636,108.8318
Cameroon,cmr,age dependency ratio (% of working-age population),99.4591633052365,99.7892731572169,99.8336294056764,99.5940345559488,99.0521168701576,98.2109907682612,97.7629439957116,96.9812636294032,95.9431391899905,94.765221310338,93.5425395524489,92.8712262283445,92.1392567353439,91.3688186446274,90.563933506663,89.739906994657,89.4611107265345,89.0372335358423,88.5408082431,88.0392030309156,87.5520815088468,87.4244838266789,87.2041013309702,86.8881191149554,86.4479895052132,85.8683837080978,85.4205882355268
Cameroon,cmr,"agriculture, value added (% of gdp)",23.9948703358418,24.2590264744828,26.5796651782489,15.1624603803602,16.8947068818842,17.8661970950507,17.6884956521432,18.1800970942825,17.5925474201828,18.323510373267,16.7364639372229,17.4293320966842,16.4516776940534,15.9076105836933,15.5483700771711,14.0835665802987,13.2402405473326,13.1789379330715,13.0957244952834,13.6570609381547,14.0676569950709,13.4796522667294,13.7215245792943,13.8988992120781,14.2261968088339,14.772472349771,15.3299293378697
Cameroon,cmr,"agriculture, value added (annual % growth)",-1.00000158786251,-4.00000230085236,6.00000546469155,12.4074906338653,5.75750489139675,0.098588993330992,5.42311616973407,2.76228987734375,5.23773030670762,5.70070950084126,4.64642097380616,6.25214450991605,3.00548699715866,-2.24891551945271,7.91671665597285,1.51165070960617,-0.690997749437358,4.54829941176426,3.91308932376771,0.792691091926031,5.72143348754186,2.60830906131331,3.65995263990075,7.02406025567284,6.18608091513546,5.29014669959646,6.82124525935683
Cameroon,cmr,"agriculture, value added (constant 2005 us$)",1787490344.56441,1715990689.65432,1818950224.80718,2044636303.5848,2162356338.77497,2164488184.1216,2281870892.82668,2344902781.51328,2467722465.16343,2608400154.1894,2729597406.03445,2900255780.39864,2987422590.76287,2920237980.48756,3151424947.08287,3199063484.65815,3176958027.97609,3321455591.27453,3451427115.41037,3478786270.69855,3677822713.35031,3773751696.44166,3911869221.27888,4186641272.50463,4445630289.24822,4680810653.27114,5000100228.05687
Cameroon,cmr,"air transport, registered carrier departures worldwide",7100,7000,4100,4100,4200,3800,3800,6500,6600,5400,5580,10103,4720,9524,10337,10696,10925,11650,9471,9501,0,3036,4938,5640,5640,5499,8212.0
Cameroon,cmr,"automated teller machines (atms) (per 100,000 adults)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327561661633664,0.604700077473354,0.697391963274941,0.899872798625691,1.23058517049053,1.55954037882604,1.82440960865174,2.37763738996751,2.62210264987348,3.20890596830448,3.64081925081596,0,0.0
Cameroon,cmr,"borrowers from commercial banks (per 1,000 adults)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0433488384479,11.4789018542024,18.2295009321889,21.3476015928645,22.5979465608021,20.8650602369588,0,0.0
Cameroon,cmr,consumer price index (2010 = 100),46.9499450028635,46.9781390695069,46.9705967077296,45.4644588928368,61.4199660724494,66.9905670350674,69.6193195769357,72.9514664757748,75.2645764514801,76.6733374030397,77.6142650318084,81.0446389417932,83.3417865050857,83.8611421466501,84.0570815081705,85.749604048364,90.1379070575965,90.9684397574072,95.8241588442075,98.7406806505194,100,102.939699463051,105.755405742963,107.923758722329,109.925634907972,112.867503568736,113.854180430793
Cameroon,cmr,"contributing family workers, female (% of female employment) (modeled ilo estimate)",0,21.7870006561279,17.5639991760254,27.2639999389648,23.4699993133545,22.82200050354,21.8889999389648,25.1900005340576,23.3460006713867,25.6909999847412,30.1359996795654,27.8360004425049,27.2360000610352,26.6100006103516,3.2279999256134,3.27800011634827,3.24799990653992,2.53500008583069,2.34100008010864,2.35800004005432,2.32500004768372,2.2279999256134,2.28600001335144,2.25500011444092,2.32800006866455,2.07599997520447,1.85399997234344
Cameroon,cmr,"contributing family workers, male (% of male employment) (modeled ilo estimate)",0,9.23799991607666,7.82399988174438,10.7150001525879,9.96000003814697,9.68200016021729,9.19600009918213,9.49400043487549,8.76500034332275,9.61299991607666,11.085000038147,9.9069995880127,9.59899997711182,9.16100025177002,1.43900001049042,1.46399998664856,1.48800003528595,1.24899995326996,1.17499995231628,1.18799996376038,1.17400002479553,1.1360000371933,1.15199995040894,1.125,1.13100004196167,1.03299999237061,0.941999971866608
Cameroon,cmr,"contributing family workers, total (% of total employment) (modeled ilo estimate)",0,15.1929998397827,12.4390001296997,18.5429992675781,16.3500003814697,15.9040002822876,15.2080001831055,16.9209995269775,15.6579999923706,17.2070007324219,20.076000213623,18.3579998016357,17.8920001983643,17.3470001220703,2.27699995040894,2.31100010871887,2.30900001525879,1.84800004959106,1.71700000762939,1.73199999332428,1.70799994468689,1.64300000667572,1.67799997329712,1.64900004863739,1.68599998950958,1.51699995994568,1.36600005626678
Cameroon,cmr,cpia economic management cluster average (1=low to 6=high),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,3.5,3.66666666666667,3.7,3.66666666666667,3.5,3.66666666666667,3.83333333333333,3.83333333333333,3.66666666666667,3.5,3.5
Cameroon,cmr,cpia financial sector rating (1=low to 6=high),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3.0
Cameroon,cmr,cpia gender equality rating (1=low to 6=high),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,3,3,3,3,3,3,3,3,3,3.0
Cameroon,cmr,cpia macroeconomic management rating (1=low to 6=high),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4.0
Cameroon,cmr,cpia policies for social inclusion/equity cluster average (1=low to 6=high),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,3.2,3.1,3.1,3.1,3.1,3,3,3,3,3,3.1
Cameroon,cmr,cpia property rights and rule-based governance rating (1=low to 6=high),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Cameroon,cmr,cpia social protection rating (1=low to 6=high),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3.0
Cameroon,cmr,depth of credit information index (0=low to 8=high),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0
Cameroon,cmr,domestic credit provided by financial sector (% of gdp),30.8641732099355,37.5465535286479,26.0354461801414,19.5788252414895,17.3292121739071,15.8216582648398,14.458849761233,13.7510992374896,13.7898583258426,14.5615361137732,13.2603346630997,14.1627400177282,13.9531616138746,14.3801761087538,13.2708841613902,12.7334459455176,8.64280855264036,6.36947030808768,5.91442564288154,7.05071456083966,9.28594288482188,12.0688017363692,13.0563813397275,14.1520141065046,14.9133339638689,13.9433893150277,18.6104527610573
Cameroon,cmr,domestic credit to private sector (% of gdp),26.3773860496437,26.4186571644135,12.5202643154533,8.96756977883529,8.02629883547045,7.42534935878562,7.31437926624797,5.93879504803825,6.71082609247852,7.3064982626847,7.57640685314529,8.27362276645039,8.60619239301933,9.02320992021224,8.40432462455255,9.13244807252709,8.76813108476018,8.85237694922692,9.65731868592746,10.3122933507243,11.329070577812,12.8531758584523,12.8608111502265,13.5104196910385,14.2759585694128,15.0606752432079,15.6227898455902
Cameroon,cmr,ease of doing business index (1=most business-friendly regulations),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Cameroon,cmr,electric power consumption (kwh per capita),200.166996465623,193.520640419,190.185600999796,192.571746691579,168.806818788588,161.726541145476,167.529751372528,177.615592559432,174.819276527741,180.030863776803,178.01220015354,167.879801890348,157.663535818656,170.039376711218,195.765324783813,189.773199213928,250.117852045765,258.379966849301,272.015540481075,269.805168557215,266.342922396265,261.154155170207,252.153658341185,257.114576914223,280.666679136744,0,0.0
Cameroon,cmr,employment in industry (% of total employment) (modeled ilo estimate),0,7.85099983215332,7.66400003433228,9.62899971008301,9.66600036621094,9.57900047302246,9.04699993133545,9.17199993133545,9.4709997177124,9.69699954986572,9.68900012969971,9.79699993133545,9.73099994659424,9.71300029754639,9.67099952697754,9.61400032043457,9.3439998626709,8.59700012207031,8.63199996948242,9.15799999237061,9.2810001373291,8.95199966430664,9.03499984741211,9.03400039672852,9.17700004577637,9.17000007629395,9.29899978637695
Cameroon,cmr,employment in services (% of total employment) (modeled ilo estimate),0,23.2749996185303,22.7810001373291,21.7150001525879,21.2749996185303,21.7290000915527,22.5900001525879,22.6509990692139,23.05299949646,23.0540008544922,23.5550003051758,24.3150005340576,24.5820007324219,24.9750003814697,25.5259990692139,25.4570007324219,25.4540004730225,25.8549995422363,26.0400009155273,25.5340003967285,25.8269996643066,26.3229999542236,26.6730003356934,27.3369998931885,27.8929996490479,28.4820003509521,28.6650009155273
Cameroon,cmr,employment in agriculture (% of total employment) (modeled ilo estimate),0,68.8740005493164,69.5550003051758,68.6559982299805,69.0589981079102,68.6920013427734,68.3629989624023,68.177001953125,67.4759979248047,67.2490005493164,66.7559967041016,65.8880004882813,65.6859970092773,65.3130035400391,64.802001953125,64.9290008544922,65.2020034790039,65.5479965209961,65.3280029296875,65.3079986572266,64.8919982910156,64.7249984741211,64.2919998168945,63.6290016174316,62.9300003051758,62.3479995727539,62.0369987487793
Cameroon,cmr,export value index (2000 = 100),130.5135459,119.5549008,119.9688404,122.7582071,96.88795599,88.9421713,87.62193126,91.97217676,91.16093835,87.33987998,100,95.41734861,98.30878342,124.5259138,135.1206765,156.0962902,195.1129296,230.7755046,285.9238953,193.7905619,211.5893617,246.4281506,233.1704855,246.3274959,282.2423895,205.1333333,216.3758604
Cameroon,cmr,"foreign direct investment, net outflows (% of gdp)",0.13536737767591,0.173041863154304,0.290070305551519,0.142645406817615,0.123359092123148,0.0872498103208708,0.106495749942748,0.621967046425944,-1.28013619674069,0.346737958778281,0.100999726054282,-0.479527837401321,-1.13990970839515,0.0436978493125169,-0.0499972992923068,-0.0761864893940681,-0.0274180085336197,-0.0344530702103948,-0.00835416319743714,-0.252919996864303,1.9143784297836,0.636907549414704,-0.970050684868351,-0.486944688419452,-0.0336877369058029,0.18040801926473,-0.120651033529351
Cameroon,cmr,"foreign direct investment, net inflows (% of gdp)",-1.01179704189877,-0.116596576655865,0.256256395647227,0.0330408689913007,-0.0849580524264107,0.075616502278088,0.963684736155868,0.723087041921468,2.02683785689778,-0.138365951417605,1.57985255436409,-0.112407854447025,4.34292312509778,2.29666198493643,0.389325190471001,1.35701967608701,0.305174785433482,0.846539829648317,0.0791785264987869,2.85681894887576,2.0492132826797,2.22385248610456,1.81207454660958,1.69174796704122,2.07449315396772,2.24416642145975,2.06013610727623
Cameroon,cmr,gdp growth (annual %),-6.10569764608267,-3.80859937245147,-3.10000321079072,-7.93206657456574,2.12393544360737,3.4697921483269,4.36108651788504,5.23132070868648,4.50229124101836,4.29201694525005,3.55337436416127,4.36808424217001,4.23720367718512,4.56719525637388,6.78095592377316,2.02066230714679,3.45766879254916,4.90220173244047,3.48880091903692,2.19866410193433,3.4225076411544,4.12927716056967,4.54326501566736,5.40426570971735,5.88405932668046,5.6514637436283,4.45045326629905
Cameroon,cmr,individuals using the internet (% of population),0,0,0,0,0,0,0,0.00676874429437161,0.0132163405248288,0.129067580946992,0.252120077733662,0.277051321848797,0.360871584267755,0.587622611130454,0.976075415490902,1.40265422575955,2.0287447914719,2.93,3.4,3.84,4.3,5,7.5,10,16.2148722257524,20.6801476606263,25.0
Cameroon,cmr,imports of goods and services (% of gdp),17.3135310413305,14.6398988946043,18.3155699244814,12.5347698613357,18.9476184161982,17.6130280062578,23.1773398168592,24.9626707231382,22.468017423872,20.3185262836831,24.9446595523213,28.285720472394,27.5459172300815,25.7136999535981,24.2256191961386,26.370585652385,26.3085133659089,29.6077714480616,32.9219021108634,26.3692534204271,26.9517112187792,31.0042252700056,30.2689135533863,30.0377128740627,30.1267202884318,27.6095407796239,23.4132478408794
Cameroon,cmr,high-technology exports (% of manufactured exports),3.18774713714121,0,0,0,0,2.62888924534818,1.75872256428645,1.03481454321169,0,0,1.38885381452862,1.37644386253797,1.05865204647648,2.85943531922462,2.06283639416422,2.08242787751665,2.54077512591102,2.92912452895538,1.96534360281597,2.51690811922165,4.86879673843463,5.90344653910086,3.74023219299395,2.67403727418318,4.91521224614781,3.70926480271327,0.0
Cameroon,cmr,"gross fixed capital formation, private sector (% of gdp)",11.8766407946334,12.6639125914435,11.6483591236099,16.0441333592773,18.9042882377126,18.7028922665526,19.1003055511854,19.5199973524528,19.3714231017091,18.1389234809307,16.8890044351763,20.0142985909597,20.6963760855466,20.5981448785667,19.96481644051,18.2864493902333,17.8177636093363,16.7732242652228,18.7550353276218,19.5974899449,19.7216079908363,19.1643167059148,17.845720903525,17.6999839812581,19.009241436746,18.5959468169711,17.8951710567914
Cameroon,cmr,gross capital formation (annual % growth),1.54485117177312,-6.1916837043552,-15.7100122892237,-8.02867312768582,9.76756357829909,-11.0323353520474,13.7088713739499,8.4342194079817,3.99255811018106,2.96592012170227,13.5127133032709,16.5927307131696,14.6417399124862,-8.86222329728383,11.692035627921,-2.03403593741589,0.665104940222804,1.78750358577888,20.3957637491626,2.34349064416386,2.70848296715339,12.1277846273482,2.72492959758691,6.81197849402166,12.0235225556004,-0.286005952714248,7.36544758292692
Canada,can,access to electricity (% of population),100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100.0
Canada,can,"adolescent fertility rate (births per 1,000 women ages 15-19)",24.3814,24.7602,25.139,24.133,23.127,22.121,21.115,20.109,18.9676,17.8262,16.6848,15.5434,14.402,14.3096,14.2172,14.1248,14.0324,13.94,13.4188,12.8976,12.3764,11.8552,11.334,10.9476,10.5612,10.1748,9.7884
Canada,can,age dependency ratio (% of working-age population),46.9558054366617,47.2272447677873,47.500991715106,47.7233114553129,47.8319234107077,47.8042031802829,47.805620607616,47.6063946954001,47.2641533593114,46.8707710340118,46.4823842861192,46.0090139549868,45.5901598469655,45.205444663253,44.8306065842588,44.4863254460577,44.2333291529787,44.0335436673802,43.9338623586135,43.9814767638781,44.1961117526372,44.6816402149035,45.2045335696126,45.8107839611485,46.5217535977263,47.3310123302842,48.2439168641162
Canada,can,"agriculture, value added (% of gdp)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40702572302311,1.59765457919092,1.37593987360953,1.33166399038343,1.60566397841261,1.64729362609776,1.72529369728679,1.42479574711835,0,0.0
Canada,can,"agriculture, value added (annual % growth)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.93134625305557,-6.30649481983887,1.11661958268931,4.14770985813679,1.0391039295713,17.8105195734414,-8.08095224137483,3.83750707546891,3.89353412326656
Canada,can,"agriculture, value added (constant 2005 us$)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21012340339.0041,22678901807.161,21248658039.496,21485924716.2237,22377098533.7904,22609619843.979,26636510611.7716,24484026910.4656,25423603175.5144,26413479840.517
Canada,can,"air transport, registered carrier departures worldwide",346800,257800,258700,243700,253500,282800,305800,310800,317800,319600,963468,982013,263906,1036092,988755,1018480,1042100,1188947,1200361,1198381,1234528.61925597,1245743.61579713,1280198.18557714,1263297.33686341,1290419,1322033,1359442.0
Canada,can,"automated teller machines (atms) (per 100,000 adults)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.759594111403,197.92640813205,206.479197631492,211.989125433834,217.737795130365,216.20070684762,218.155707363751,207.552398993994,203.111023240193,220.487325868505,221.137746615045,220.555629832477,222.989158097898
Canada,can,"borrowers from commercial banks (per 1,000 adults)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Canada,can,consumer price index (2010 = 100),67.279622209502,71.0646823125358,72.1236405266171,73.468803663423,73.590440755581,75.1717229536348,76.3523182598741,77.5901545506583,78.3629078420149,79.7223812249571,81.8903835145964,83.9582140812822,85.8543216943332,88.2226674298798,89.8611906124786,91.850314825415,93.689181453921,95.6926159129937,97.9607899255867,98.2541499713795,100,102.912135088724,104.471951917573,105.452203777905,107.462793360046,108.672009158558,110.224670864339
Canada,can,"contributing family workers, female (% of female employment) (modeled ilo estimate)",0,0.896000027656555,0.897000014781952,0.958000004291534,0.764999985694885,0.712000012397766,0.703000009059906,0.735000014305115,0.669000029563904,0.458999991416931,0.430000007152557,0.330000013113022,0.316000014543533,0.305999994277954,0.268999993801117,0.218999996781349,0.24600000679493,0.23199999332428,0.195999994874001,0.177000001072884,0.153999999165535,0.156000003218651,0.159999996423721,0.141000002622604,0.157000005245209,0.160999998450279,0.168999999761581
Canada,can,"contributing family workers, male (% of male employment) (modeled ilo estimate)",0,0.197999998927116,0.224000006914139,0.273000001907349,0.181999996304512,0.209999993443489,0.189999997615814,0.261000007390976,0.229000002145767,0.204999998211861,0.17399999499321,0.140000000596046,0.142000004649162,0.157000005245209,0.131999999284744,0.127000004053116,0.12899999320507,0.0970000028610229,0.123000003397465,0.100000001490116,0.0799999982118607,0.104999996721745,0.0860000029206276,0.122000001370907,0.114000000059605,0.101000003516674,0.116999998688698
Canada,can,"contributing family workers, total (% of total employment) (modeled ilo estimate)",0,0.509999990463257,0.527999997138977,0.582000017166138,0.444999992847443,0.435999989509583,0.421999990940094,0.474999994039536,0.430000007152557,0.321000009775162,0.291000008583069,0.226999998092651,0.223000004887581,0.226999998092651,0.195999994874001,0.170000001788139,0.18299999833107,0.159999996423721,0.157000005245209,0.136000007390976,0.115000002086163,0.12899999320507,0.120999999344349,0.130999997258186,0.135000005364418,0.129999995231628,0.141000002622604
Canada,can,cpia economic management cluster average (1=low to 6=high),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Canada,can,cpia financial sector rating (1=low to 6=high),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Canada,can,cpia gender equality rating (1=low to 6=high),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Canada,can,cpia macroeconomic management rating (1=low to 6=high),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Canada,can,cpia policies for social inclusion/equity cluster average (1=low to 6=high),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Canada,can,cpia property rights and rule-based governance rating (1=low to 6=high),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Canada,can,cpia social protection rating (1=low to 6=high),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Canada,can,depth of credit information index (0=low to 8=high),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8.0
Canada,can,domestic credit provided by financial sector (% of gdp),100.587015528206,106.81884811363,111.134620729338,112.418749194207,111.917690406798,111.005907309406,115.565509910469,117.481541140522,115.946278030574,114.343485428929,111.061612148261,197.889552698147,192.309039372753,186.315281908959,188.549733769639,196.518124341933,213.466632377411,149.88453167778,172.327332247177,0,0,0,0,0,0,0,0.0
Canada,can,domestic credit to private sector (% of gdp),89.1588275273919,91.9615646983281,93.7524004251284,92.4126520263011,91.0022330390991,90.1013663894964,94.9799480293994,98.9088418877268,97.6904105253237,97.038596016152,93.4353852573523,173.2319133191,167.856144846534,162.069569828403,164.874046896809,172.745863102211,188.753646645539,123.857725931217,124.406866865547,0,0,0,0,0,0,0,0.0
Canada,can,ease of doing business index (1=most business-friendly regulations),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Canada,can,electric power consumption (kwh per capita),16109.2799827282,16104.4697295674,16080.3464368729,16235.9915112364,16325.6572757551,16503.270423111,16572.6832457645,16608.5529826059,16385.4019617891,16625.386895394,16990.5783936795,16807.1449943536,16959.6007907659,17191.1541861346,17235.4117830911,16912.4783362218,16508.6786342429,16683.690137001,16378.1422678907,15450.8795512007,15269.5725962979,15642.9677504267,15320.5942525506,15719.708230199,15545.5351105609,0,0.0
Canada,can,employment in industry (% of total employment) (modeled ilo estimate),0,22.9580001831055,22.2900009155273,21.6189994812012,21.6979999542236,21.9650001525879,21.8530006408691,22.1949996948242,22.2759990692139,22.32200050354,22.4750003814697,22.3689994812012,22.5310001373291,22.2730007171631,22.378999710083,22.048999786377,21.5060005187988,21.0990009307861,20.9360008239746,19.9409999847412,19.7880001068115,19.8759994506836,19.9220008850098,19.7709999084473,19.5809993743896,19.431999206543,19.5130004882813
Canada,can,employment in services (% of total employment) (modeled ilo estimate),0,72.681999206543,73.4199981689453,74.0550003051758,74.0390014648438,73.9690017700195,74.1910018920898,73.9779968261719,73.927001953125,74.1159973144531,74.2369995117188,74.8010025024414,74.6999969482422,74.9680023193359,74.9800033569336,75.2320022583008,75.8379974365234,76.4029998779297,76.6800003051758,77.6849975585938,77.8980026245117,77.8769989013672,77.8860015869141,78.0930023193359,78.3580017089844,78.5559997558594,78.5390014648438
Canada,can,employment in agriculture (% of total employment) (modeled ilo estimate),0,4.3600001335144,4.28999996185303,4.32600021362305,4.26300001144409,4.06599998474121,3.95600008964539,3.82699990272522,3.7960000038147,3.56200003623962,3.28800010681152,2.8289999961853,2.76799988746643,2.7590000629425,2.64000010490417,2.71900010108948,2.65599989891052,2.49799990653992,2.3840000629425,2.37400007247925,2.31399989128113,2.24699997901917,2.19199991226196,2.13499999046326,2.06100010871887,2.01200008392334,1.94799995422363
Canada,can,export value index (2000 = 100),0,0,0,0,0,69.48343739,72.89537519,77.51295112,77.47426948,86.20330638,100,93.9414425,91.24312678,98.59806158,114.5128463,130.3156523,140.3304472,152.0851238,165.0191142,114.2712259,140.0785986,163.1622868,164.7013116,165.686768,172.1876036,148.2019206,141.1089588
Canada,can,"foreign direct investment, net outflows (% of gdp)",1.01870256443223,1.06116627649722,0.977106426790562,0.890741555806865,1.83708176790416,2.62048031839874,1.95530138731082,4.09424239524607,5.75327328364495,2.94777602269752,6.28481213246076,5.00203177924727,3.86069130340876,2.62544377275146,4.38056464524424,2.33208222792271,3.82849548297318,4.4462561029259,5.72477573660294,2.75000360971831,2.25206245096899,2.80059248571971,3.41279490450555,2.95670988442926,3.60820573081872,5.40104167903867,4.61003183929919
Canada,can,"foreign direct investment, net inflows (% of gdp)",1.2763469887273,0.470957646170768,0.806362924277803,0.822782333388358,1.42245307625353,1.54282371465105,1.53291933425773,1.76507268208257,3.59955941414829,3.66652739986236,9.20245766425862,3.85570016989032,3.23196733933961,0.785746248189278,0.140922421724844,2.18455941565838,4.88836093720646,8.22013290935771,4.52621091895271,1.52655464082434,1.84155883424192,2.142292213524,2.7066883554104,3.63869409374933,3.56255900352734,3.95237651223614,2.25372888493377
Canada,can,gdp growth (annual %),0.154346036109757,-2.12569223344092,0.88297602566287,2.65523588296278,4.4934746187631,2.67770843566169,1.61104803051136,4.279812433307,3.8817591438217,5.16321090007285,5.18269028580526,1.77081908904144,3.01001630759674,1.80227331205884,3.08596120909861,3.20138213653979,2.6234126230555,2.06274769025849,1.00036097295921,-2.94958764276713,3.08351421988722,3.1412190013904,1.74547228318005,2.4750018591249,2.8557392043642,1.00088249407992,1.41410274557691
